course_id,week_start_date,city_tier,enrolled_students,active_students,new_enrollments,total_sessions,total_watch_mins,videos_watched,quizzes_submitted,avg_engagement_score,dropouts_this_week
CS01,2023-08-07,Tier 1,716,407,16,1120,33640,635,479,50.9,4
CS01,2023-08-07,Tier 2,483,212,37,569,22721,701,322,60.0,2
CS01,2023-08-07,Tier 3,382,244,8,1066,33558,933,465,36.8,2
CS01,2023-08-14,Tier 1,636,301,20,1014,40119,629,322,65.0,4
CS01,2023-08-14,Tier 2,559,281,28,857,40698,929,311,49.0,2
CS01,2023-08-14,Tier 3,444,226,21,1061,31675,708,463,35.0,2
CS01,2023-08-21,Tier 1,657,356,21,1282,48545,998,664,97.8,1
CS01,2023-08-21,Tier 2,614,426,47,1177,40250,1502,668,63.3,4
CS01,2023-08-21,Tier 3,375,234,12,955,16614,489,499,60.1,1
CS01,2023-08-28,Tier 1,563,282,30,885,29234,1114,500,83.6,2
CS01,2023-08-28,Tier 2,532,290,36,1093,17689,785,646,40.7,3
CS01,2023-08-28,Tier 3,413,274,18,1357,27669,439,513,30.5,3
CS01,2023-09-04,Tier 1,591,323,32,1209,35338,741,693,86.5,3
CS01,2023-09-04,Tier 2,515,233,38,986,29318,376,575,44.0,2
CS01,2023-09-04,Tier 3,338,214,17,542,29452,583,238,37.8,2
CS01,2023-09-11,Tier 1,647,389,45,1874,31881,673,971,70.2,1
CS01,2023-09-11,Tier 2,570,376,17,1274,53102,1337,559,68.7,3
CS01,2023-09-11,Tier 3,415,216,30,1036,29860,573,540,46.4,2
CS01,2023-09-18,Tier 1,600,302,46,1454,23591,791,536,82.8,1
CS01,2023-09-18,Tier 2,469,320,34,1083,27589,531,325,57.2,1
CS01,2023-09-18,Tier 3,393,227,18,897,32034,558,365,33.4,3
CS01,2023-09-25,Tier 1,654,344,18,998,22791,1221,376,79.2,3
CS01,2023-09-25,Tier 2,524,269,37,1205,25716,1029,617,82.5,1
CS01,2023-09-25,Tier 3,368,219,8,728,23955,776,361,59.9,2
CS01,2023-10-02,Tier 1,575,310,16,1195,23985,847,688,50.2,2
CS01,2023-10-02,Tier 2,486,293,15,1437,25005,1163,631,61.2,1
CS01,2023-10-02,Tier 3,381,234,14,1166,19361,716,488,35.4,2
CS01,2023-10-09,Tier 1,699,289,21,855,19649,631,463,53.9,2
CS01,2023-10-09,Tier 2,485,284,28,1358,35658,604,697,81.3,3
CS01,2023-10-09,Tier 3,379,203,20,600,15141,422,204,51.1,0
CS01,2023-10-16,Tier 1,597,267,15,749,12716,661,407,54.7,1
CS01,2023-10-16,Tier 2,554,277,17,1181,19445,789,571,75.2,2
CS01,2023-10-16,Tier 3,460,203,14,531,15736,723,290,44.5,2
CS01,2023-10-23,Tier 1,578,236,26,680,20098,424,354,84.3,1
CS01,2023-10-23,Tier 2,611,270,12,1233,16827,694,646,61.3,3
CS01,2023-10-23,Tier 3,392,181,18,519,20102,525,200,39.1,1
CS01,2023-10-30,Tier 1,736,306,26,1178,41816,495,687,99.1,2
CS01,2023-10-30,Tier 2,553,255,35,845,19202,568,291,63.5,2
CS01,2023-10-30,Tier 3,458,183,29,538,13110,542,292,50.5,2
CS01,2023-11-06,Tier 1,804,427,22,1327,21761,1422,750,80.9,2
CS01,2023-11-06,Tier 2,621,413,34,1245,31121,775,675,75.0,2
CS01,2023-11-06,Tier 3,459,227,13,998,25095,518,541,40.3,2
CS01,2023-11-13,Tier 1,799,483,16,1754,55265,1846,638,52.1,6
CS01,2023-11-13,Tier 2,602,257,17,994,28072,731,503,60.7,3
CS01,2023-11-13,Tier 3,489,272,14,786,18766,468,409,61.3,2
CS01,2023-11-20,Tier 1,907,518,64,2450,40681,1073,1095,97.1,6
CS01,2023-11-20,Tier 2,676,402,38,1195,18513,955,508,58.7,4
CS01,2023-11-20,Tier 3,423,267,26,967,32801,597,418,44.7,1
CS01,2023-11-27,Tier 1,856,474,53,1951,26407,1736,723,98.8,2
CS01,2023-11-27,Tier 2,759,382,51,1822,54921,1029,842,68.9,5
CS01,2023-11-27,Tier 3,493,293,10,866,16898,1098,338,32.1,1
CS01,2023-12-04,Tier 1,810,352,54,1262,46740,603,737,99.8,3
CS01,2023-12-04,Tier 2,762,488,22,1776,66456,917,669,84.2,5
CS01,2023-12-04,Tier 3,560,243,26,1199,19883,481,508,54.0,1
CS01,2023-12-11,Tier 1,1065,570,43,2705,59433,1433,928,80.2,6
CS01,2023-12-11,Tier 2,810,452,47,2230,28430,1162,1057,54.8,5
CS01,2023-12-11,Tier 3,635,419,50,1672,42221,1285,990,43.6,4
CS01,2023-12-18,Tier 1,876,521,53,2250,40607,1516,943,50.7,5
CS01,2023-12-18,Tier 2,881,553,41,2361,68518,1589,1364,61.4,3
CS01,2023-12-18,Tier 3,629,320,22,1502,39736,803,459,63.4,2
CS01,2023-12-25,Tier 1,936,396,36,1467,41273,991,733,72.0,2
CS01,2023-12-25,Tier 2,716,426,32,1579,61720,1248,739,61.2,1
CS01,2023-12-25,Tier 3,640,427,44,1614,63535,723,659,51.1,3
CS01,2024-01-01,Tier 1,953,607,38,2396,38025,1331,860,48.7,5
CS01,2024-01-01,Tier 2,893,444,41,1713,38957,1367,846,79.4,6
CS01,2024-01-01,Tier 3,732,392,53,1170,34430,1552,502,58.0,3
CS01,2024-01-08,Tier 1,1097,555,26,2090,45841,1831,1030,57.3,2
CS01,2024-01-08,Tier 2,816,549,56,1552,78894,1701,919,66.2,3
CS01,2024-01-08,Tier 3,762,445,27,1276,24616,710,675,49.5,3
CS01,2024-01-15,Tier 1,969,643,55,3020,76660,1457,1598,74.6,5
CS01,2024-01-15,Tier 2,781,414,53,2023,43824,667,1192,69.1,5
CS01,2024-01-15,Tier 3,751,344,28,1390,40995,708,482,34.7,4
CS01,2024-01-22,Tier 1,1081,459,24,1232,68230,800,558,55.4,7
CS01,2024-01-22,Tier 2,1011,528,66,2287,76963,1874,1180,72.2,5
CS01,2024-01-22,Tier 3,647,442,18,1259,28745,1266,614,39.2,1
CS01,2024-01-29,Tier 1,1100,570,33,1506,50932,1597,772,68.1,8
CS01,2024-01-29,Tier 2,998,641,29,2007,68377,1384,964,63.3,3
CS01,2024-01-29,Tier 3,687,324,17,1254,32274,763,490,40.5,3
CS01,2024-02-05,Tier 1,1287,529,95,1410,53116,1190,544,50.8,5
CS01,2024-02-05,Tier 2,1061,439,69,1869,37300,1711,641,60.1,3
CS01,2024-02-05,Tier 3,862,531,22,1961,60000,1610,607,55.2,1
CS01,2024-02-12,Tier 1,1345,766,53,2995,46411,2106,1611,65.5,7
CS01,2024-02-12,Tier 2,943,540,59,1740,64306,968,807,74.1,5
CS01,2024-02-12,Tier 3,671,269,48,952,36042,848,558,54.0,5
CS01,2024-02-19,Tier 1,1077,457,70,1235,55471,821,712,50.1,2
CS01,2024-02-19,Tier 2,1125,611,53,2088,72152,2368,1146,74.9,6
CS01,2024-02-19,Tier 3,860,513,20,1548,56188,1146,718,34.1,1
CS01,2024-02-26,Tier 1,1211,617,83,1839,66382,1879,699,81.6,9
CS01,2024-02-26,Tier 2,1154,619,81,1883,65562,1140,1082,65.2,3
CS01,2024-02-26,Tier 3,767,529,54,1557,42226,1045,563,52.7,5
CS01,2024-03-04,Tier 1,1230,562,83,2325,63485,2227,826,61.5,5
CS01,2024-03-04,Tier 2,1047,613,55,1631,71283,2362,741,42.0,3
CS01,2024-03-04,Tier 3,820,448,23,2034,62207,1415,921,58.1,2
CS01,2024-03-11,Tier 1,1131,486,61,1810,60493,1812,816,55.0,5
CS01,2024-03-11,Tier 2,1089,558,68,2054,38082,2071,981,49.2,7
CS01,2024-03-11,Tier 3,896,616,31,1616,45236,1986,911,60.0,5
CS01,2024-03-18,Tier 1,1221,558,46,2545,73386,1398,1421,79.1,8
CS01,2024-03-18,Tier 2,954,471,75,2234,32656,1271,689,66.9,7
CS01,2024-03-18,Tier 3,756,331,47,1325,16015,1131,545,60.1,2
CS01,2024-03-25,Tier 1,1293,670,48,2901,89392,1301,968,62.5,5
CS01,2024-03-25,Tier 2,1036,660,78,3260,94732,1634,1322,65.9,2
CS01,2024-03-25,Tier 3,774,501,21,1945,41000,1081,1065,45.2,5
CS01,2024-04-01,Tier 1,1410,842,62,3357,126145,3171,1040,77.9,3
CS01,2024-04-01,Tier 2,947,398,40,1927,57193,858,670,54.9,2
CS01,2024-04-01,Tier 3,739,426,23,1588,41526,1100,741,43.6,3
CS01,2024-04-08,Tier 1,1379,716,83,2705,77769,2299,1022,84.3,5
CS01,2024-04-08,Tier 2,1109,496,34,2173,27969,1342,889,48.5,3
CS01,2024-04-08,Tier 3,806,439,35,1935,57095,1549,999,32.3,1
CS01,2024-04-15,Tier 1,1321,736,95,2914,51193,1624,1624,99.6,6
CS01,2024-04-15,Tier 2,1099,742,53,2443,88615,2625,834,42.7,3
CS01,2024-04-15,Tier 3,778,472,23,1878,35837,1649,972,39.0,5
CS01,2024-04-22,Tier 1,1236,800,86,3464,110017,1484,1673,96.3,7
CS01,2024-04-22,Tier 2,1008,467,38,1966,33418,1311,942,73.1,4
CS01,2024-04-22,Tier 3,916,452,32,1385,40990,1306,672,38.8,2
CS01,2024-04-29,Tier 1,1397,665,55,2606,45538,2088,1495,77.6,10
CS01,2024-04-29,Tier 2,1204,816,27,3313,111460,2205,1455,54.6,9
CS01,2024-04-29,Tier 3,911,485,51,2074,52554,1519,754,54.9,2
CS01,2024-05-06,Tier 1,1135,461,36,2201,29895,1833,954,76.0,5
CS01,2024-05-06,Tier 2,899,422,19,1403,58232,948,656,59.1,2
CS01,2024-05-06,Tier 3,687,382,43,1505,30610,631,710,31.5,1
CS01,2024-05-13,Tier 1,1286,741,44,2763,100230,2021,1404,66.9,4
CS01,2024-05-13,Tier 2,841,521,36,1416,61639,1799,443,48.2,5
CS01,2024-05-13,Tier 3,755,335,58,1169,43468,529,621,53.6,2
CS01,2024-05-20,Tier 1,1298,823,87,3927,53351,1805,1786,95.4,7
CS01,2024-05-20,Tier 2,1081,446,52,1865,53680,1646,608,49.9,4
CS01,2024-05-20,Tier 3,698,356,29,1060,22448,984,371,53.6,2
CS01,2024-05-27,Tier 1,1206,521,32,2104,37840,1462,1185,100.8,6
CS01,2024-05-27,Tier 2,1073,548,69,2349,67347,1406,1405,57.8,3
CS01,2024-05-27,Tier 3,739,371,31,1045,36286,1088,418,59.8,4
CS01,2024-06-03,Tier 1,1177,633,53,2945,43299,1352,968,63.6,3
CS01,2024-06-03,Tier 2,981,641,32,1778,80455,1374,657,77.9,5
CS01,2024-06-03,Tier 3,619,346,22,1101,50289,720,402,47.8,4
CS01,2024-06-10,Tier 1,1183,601,88,1972,32461,1436,898,50.1,7
CS01,2024-06-10,Tier 2,922,472,59,2115,30134,1328,833,77.6,5
CS01,2024-06-10,Tier 3,721,501,18,1704,39631,1063,940,34.0,1
CS01,2024-06-17,Tier 1,922,372,62,1007,28720,919,469,77.1,3
CS01,2024-06-17,Tier 2,918,635,42,2351,30419,2231,938,40.8,3
CS01,2024-06-17,Tier 3,631,360,37,1485,26910,1287,506,39.4,2
CS01,2024-06-24,Tier 1,1155,737,80,2344,95199,1270,1021,89.5,5
CS01,2024-06-24,Tier 2,849,557,32,1716,68235,1436,664,81.5,2
CS01,2024-06-24,Tier 3,579,238,45,741,28454,586,285,31.1,1
CS01,2024-07-01,Tier 1,766,319,37,1556,47845,1054,638,51.3,1
CS01,2024-07-01,Tier 2,635,401,43,1384,19892,1371,620,48.2,5
CS01,2024-07-01,Tier 3,502,324,37,971,45446,1095,494,33.7,1
CS01,2024-07-08,Tier 1,826,408,64,1623,60493,1185,626,69.6,4
CS01,2024-07-08,Tier 2,681,286,43,1427,23224,836,499,41.4,1
CS01,2024-07-08,Tier 3,614,367,41,1238,45774,1423,489,60.3,3
CS01,2024-07-15,Tier 1,916,573,34,1610,70466,2010,927,71.4,7
CS01,2024-07-15,Tier 2,703,300,34,1426,30952,1089,717,63.3,1
CS01,2024-07-15,Tier 3,544,353,43,1235,21419,664,525,61.9,3
CS01,2024-07-22,Tier 1,978,501,45,2197,43557,1934,776,67.9,6
CS01,2024-07-22,Tier 2,837,448,58,1733,52726,1112,842,50.2,4
CS01,2024-07-22,Tier 3,488,288,14,1385,28080,835,466,45.1,1
CS01,2024-07-29,Tier 1,857,525,50,2368,46478,1350,1047,91.8,5
CS01,2024-07-29,Tier 2,859,387,43,1724,54853,1105,900,49.4,4
CS01,2024-07-29,Tier 3,643,436,16,1444,61721,940,728,35.2,4
CS01,2024-08-05,Tier 1,880,404,50,1193,25501,690,406,63.0,3
CS01,2024-08-05,Tier 2,706,450,35,1598,28302,1680,832,43.6,1
CS01,2024-08-05,Tier 3,542,273,11,732,30326,873,378,43.8,3
CS01,2024-08-12,Tier 1,910,569,56,1912,79042,870,636,75.9,1
CS01,2024-08-12,Tier 2,724,498,33,1356,54173,845,621,67.8,2
CS01,2024-08-12,Tier 3,436,244,23,738,31532,427,392,35.5,2
CS01,2024-08-19,Tier 1,902,583,45,2480,37955,1896,909,50.6,2
CS01,2024-08-19,Tier 2,725,381,17,1231,29580,840,573,55.0,1
CS01,2024-08-19,Tier 3,559,317,27,1460,19236,1094,630,57.6,3
CS01,2024-08-26,Tier 1,777,498,52,1321,29215,1970,713,98.6,3
CS01,2024-08-26,Tier 2,673,354,49,1119,30165,817,595,47.2,3
CS01,2024-08-26,Tier 3,433,252,15,658,18255,515,369,31.5,2
CS01,2024-09-02,Tier 1,659,295,32,1013,27231,604,472,76.2,2
CS01,2024-09-02,Tier 2,602,393,22,1251,28015,1146,404,52.0,4
CS01,2024-09-02,Tier 3,459,304,20,808,35230,1041,295,62.2,1
CS01,2024-09-09,Tier 1,792,326,50,1554,21745,1210,637,65.5,3
CS01,2024-09-09,Tier 2,639,428,45,1075,45806,1423,633,84.3,2
CS01,2024-09-09,Tier 3,413,172,15,600,14142,453,290,61.2,3
CS01,2024-09-16,Tier 1,786,403,62,1759,31405,857,895,80.1,4
CS01,2024-09-16,Tier 2,623,255,14,918,18452,822,409,71.5,4
CS01,2024-09-16,Tier 3,504,282,24,1396,39228,898,768,31.1,2
CS01,2024-09-23,Tier 1,707,415,18,1047,60813,770,420,68.8,4
CS01,2024-09-23,Tier 2,546,291,19,877,35731,611,408,61.0,1
CS01,2024-09-23,Tier 3,517,268,30,996,27738,953,347,49.8,3
CS01,2024-09-30,Tier 1,732,495,38,2251,62632,1330,904,54.0,5
CS01,2024-09-30,Tier 2,658,302,13,1476,23485,660,733,67.9,3
CS01,2024-09-30,Tier 3,519,219,29,641,21872,572,321,37.8,1
CS01,2024-10-07,Tier 1,925,424,30,1380,51717,1572,447,86.0,6
CS01,2024-10-07,Tier 2,724,335,40,1140,30301,812,574,52.1,5
CS01,2024-10-07,Tier 3,567,325,27,1235,37741,1113,555,50.1,4
CS01,2024-10-14,Tier 1,853,409,61,1381,32689,767,468,95.3,3
CS01,2024-10-14,Tier 2,591,267,14,810,18262,701,313,71.6,3
CS01,2024-10-14,Tier 3,524,216,35,786,19740,395,252,62.3,1
CS01,2024-10-21,Tier 1,898,588,37,1742,67516,1453,934,55.5,2
CS01,2024-10-21,Tier 2,709,474,44,1897,33375,1679,917,74.5,4
CS01,2024-10-21,Tier 3,485,310,33,1217,19248,727,391,35.1,3
CS01,2024-10-28,Tier 1,775,326,21,830,24162,1157,417,51.0,3
CS01,2024-10-28,Tier 2,617,301,22,1317,38604,938,405,60.3,2
CS01,2024-10-28,Tier 3,563,235,41,1124,12335,794,642,61.4,1
CS01,2024-11-04,Tier 1,1006,612,33,1777,61363,1804,1034,65.6,6
CS01,2024-11-04,Tier 2,747,383,38,1105,30526,1339,443,82.0,4
CS01,2024-11-04,Tier 3,650,347,37,1251,16565,645,423,45.9,2
CS01,2024-11-11,Tier 1,879,475,22,1909,44375,951,808,61.4,6
CS01,2024-11-11,Tier 2,755,378,37,1096,49469,796,561,82.6,5
CS01,2024-11-11,Tier 3,536,372,25,1746,55482,608,843,53.6,3
CS01,2024-11-18,Tier 1,997,441,61,1526,48029,1075,465,59.9,7
CS01,2024-11-18,Tier 2,761,378,39,1069,24229,733,392,69.5,5
CS01,2024-11-18,Tier 3,552,239,38,879,25869,387,307,42.9,3
CS01,2024-11-25,Tier 1,880,470,49,2191,61904,1717,665,94.3,5
CS01,2024-11-25,Tier 2,830,552,29,2180,52756,1717,777,54.1,5
CS01,2024-11-25,Tier 3,666,276,49,703,20778,986,266,44.8,2
CS01,2024-12-02,Tier 1,1129,693,29,3232,32816,2429,1071,57.5,7
CS01,2024-12-02,Tier 2,959,413,68,1581,41483,894,632,74.5,5
CS01,2024-12-02,Tier 3,656,300,40,856,26745,521,405,44.7,1
CS01,2024-12-09,Tier 1,1162,514,72,2359,66802,2022,747,78.3,3
CS01,2024-12-09,Tier 2,965,467,31,2184,38754,1623,792,71.5,6
CS01,2024-12-09,Tier 3,672,365,36,1197,21128,992,422,38.1,2
CS01,2024-12-16,Tier 1,1092,674,39,2586,62976,2514,916,92.1,4
CS01,2024-12-16,Tier 2,897,572,23,1810,62539,1192,1081,54.2,4
CS01,2024-12-16,Tier 3,697,466,23,1472,50054,1230,633,41.8,2
CS01,2024-12-23,Tier 1,1307,766,37,2482,95636,3010,1448,85.0,9
CS01,2024-12-23,Tier 2,937,597,58,2537,70369,2138,1142,81.2,6
CS01,2024-12-23,Tier 3,627,361,21,1382,54053,954,780,60.2,4
CS01,2024-12-30,Tier 1,1052,648,22,3233,66553,1417,999,71.4,6
CS01,2024-12-30,Tier 2,1024,525,53,2040,64574,1855,1065,72.9,6
CS01,2024-12-30,Tier 3,705,312,17,1314,28967,610,502,43.8,5
CS02,2023-01-02,Tier 1,520,285,20,1072,41235,959,412,73.8,2
CS02,2023-01-02,Tier 2,534,274,12,1270,33418,579,581,66.7,1
CS02,2023-01-02,Tier 3,334,215,17,679,31563,706,356,39.1,2
CS02,2023-01-09,Tier 1,606,270,13,979,25327,967,480,65.2,3
CS02,2023-01-09,Tier 2,497,199,25,755,9927,363,250,72.2,2
CS02,2023-01-09,Tier 3,380,154,20,401,20698,587,146,42.7,2
CS02,2023-01-16,Tier 1,493,310,38,946,43830,661,333,71.6,2
CS02,2023-01-16,Tier 2,423,267,9,1215,23945,975,486,48.3,1
CS02,2023-01-16,Tier 3,398,194,31,694,25588,291,237,50.0,2
CS02,2023-01-23,Tier 1,584,372,24,1753,43394,806,994,50.6,3
CS02,2023-01-23,Tier 2,543,325,11,965,42740,764,451,79.3,3
CS02,2023-01-23,Tier 3,408,231,15,929,32580,393,424,59.5,1
CS02,2023-01-30,Tier 1,554,372,42,946,45793,1267,513,87.5,2
CS02,2023-01-30,Tier 2,532,287,23,1151,30197,968,486,72.5,1
CS02,2023-01-30,Tier 3,403,272,31,1154,13759,984,672,40.4,2
CS02,2023-02-06,Tier 1,550,224,13,962,27094,554,436,98.4,2
CS02,2023-02-06,Tier 2,524,304,19,1026,43242,847,510,43.7,2
CS02,2023-02-06,Tier 3,369,198,25,628,14637,731,197,52.4,2
CS02,2023-02-13,Tier 1,646,449,14,1444,43705,969,548,71.8,1
CS02,2023-02-13,Tier 2,570,278,45,971,20836,1108,575,78.3,1
CS02,2023-02-13,Tier 3,393,241,18,900,21371,735,302,62.4,0
CS02,2023-02-20,Tier 1,588,273,30,1129,34434,650,358,51.8,4
CS02,2023-02-20,Tier 2,548,278,37,941,38123,1039,491,57.7,1
CS02,2023-02-20,Tier 3,341,210,24,651,19675,595,320,58.5,2
CS02,2023-02-27,Tier 1,667,327,28,1414,46494,1100,728,52.5,5
CS02,2023-02-27,Tier 2,544,317,22,1457,18705,785,680,49.9,1
CS02,2023-02-27,Tier 3,444,233,11,797,15519,365,447,62.7,2
CS02,2023-03-06,Tier 1,745,323,48,1532,18200,569,567,54.8,3
CS02,2023-03-06,Tier 2,489,332,38,1392,19068,1033,807,83.1,1
CS02,2023-03-06,Tier 3,447,194,23,697,24723,677,274,63.4,2
CS02,2023-03-13,Tier 1,583,403,35,1112,22308,1150,635,85.2,1
CS02,2023-03-13,Tier 2,577,333,44,1221,49329,959,723,46.4,1
CS02,2023-03-13,Tier 3,354,202,16,752,24677,422,394,46.1,1
CS02,2023-03-20,Tier 1,643,348,27,1154,22056,621,388,91.3,3
CS02,2023-03-20,Tier 2,614,344,41,1536,16959,975,523,70.5,2
CS02,2023-03-20,Tier 3,418,188,25,708,20460,301,224,31.9,2
CS02,2023-03-27,Tier 1,651,337,42,919,34213,701,456,58.6,5
CS02,2023-03-27,Tier 2,627,380,20,1587,53972,1033,486,59.7,4
CS02,2023-03-27,Tier 3,374,197,22,880,10762,696,522,45.4,2
CS02,2023-04-03,Tier 1,706,389,53,1095,55509,1480,447,82.1,3
CS02,2023-04-03,Tier 2,466,214,29,871,15395,379,263,68.2,2
CS02,2023-04-03,Tier 3,435,262,25,838,32208,952,331,57.9,1
CS02,2023-04-10,Tier 1,747,300,25,1429,23496,664,791,53.1,1
CS02,2023-04-10,Tier 2,493,222,30,1094,13520,366,405,49.3,1
CS02,2023-04-10,Tier 3,435,223,20,1004,16312,428,481,31.4,2
CS02,2023-04-17,Tier 1,646,359,27,1306,18414,1128,449,98.4,2
CS02,2023-04-17,Tier 2,625,303,18,1025,21858,679,394,40.8,2
CS02,2023-04-17,Tier 3,353,204,24,796,29225,443,406,45.2,1
CS02,2023-04-24,Tier 1,739,343,28,1426,34615,807,675,58.8,3
CS02,2023-04-24,Tier 2,632,421,24,2032,27710,1224,1137,70.0,3
CS02,2023-04-24,Tier 3,407,164,23,738,12398,495,373,32.6,3
CS02,2023-05-01,Tier 1,578,330,35,838,27776,519,267,73.3,1
CS02,2023-05-01,Tier 2,460,287,18,1342,31495,626,766,58.2,1
CS02,2023-05-01,Tier 3,392,241,23,685,35962,961,331,47.5,1
CS02,2023-05-08,Tier 1,593,413,38,1908,20206,995,582,93.1,2
CS02,2023-05-08,Tier 2,569,272,11,1131,28270,413,554,82.8,1
CS02,2023-05-08,Tier 3,434,249,20,1203,26836,733,433,49.4,1
CS02,2023-05-15,Tier 1,573,256,34,1105,27016,467,565,51.7,3
CS02,2023-05-15,Tier 2,540,359,19,1120,31168,683,502,64.1,3
CS02,2023-05-15,Tier 3,395,239,29,597,23887,591,264,49.4,1
CS02,2023-05-22,Tier 1,643,380,35,1549,37603,609,834,82.9,3
CS02,2023-05-22,Tier 2,474,246,27,1165,27569,522,398,66.1,3
CS02,2023-05-22,Tier 3,397,161,21,422,9485,333,201,30.4,1
CS02,2023-05-29,Tier 1,582,234,26,853,34518,781,428,82.6,3
CS02,2023-05-29,Tier 2,542,266,24,1144,13350,571,544,50.3,4
CS02,2023-05-29,Tier 3,359,175,17,548,14562,470,215,62.0,1
CS02,2023-06-05,Tier 1,490,216,21,565,17686,659,264,48.8,2
CS02,2023-06-05,Tier 2,419,264,9,812,26357,934,424,51.3,1
CS02,2023-06-05,Tier 3,358,211,24,646,15592,574,206,62.3,1
CS02,2023-06-12,Tier 1,557,285,42,1084,27824,557,345,60.7,1
CS02,2023-06-12,Tier 2,385,159,25,448,16170,486,213,84.6,1
CS02,2023-06-12,Tier 3,304,189,15,850,26517,748,428,39.6,1
CS02,2023-06-19,Tier 1,626,419,46,1557,20015,660,524,84.7,4
CS02,2023-06-19,Tier 2,488,220,29,1070,15861,628,501,84.5,2
CS02,2023-06-19,Tier 3,370,228,9,1043,31375,625,340,36.5,1
CS02,2023-06-26,Tier 1,623,381,40,1569,49953,640,737,84.6,2
CS02,2023-06-26,Tier 2,395,242,20,940,29377,440,339,67.2,2
CS02,2023-06-26,Tier 3,296,166,12,515,10735,591,235,44.5,1
CS02,2023-07-03,Tier 1,530,222,40,982,11433,685,342,87.4,3
CS02,2023-07-03,Tier 2,383,254,17,1148,28923,966,523,62.3,2
CS02,2023-07-03,Tier 3,305,162,15,484,10740,633,255,57.4,0
CS02,2023-07-10,Tier 1,496,304,20,1150,21970,463,496,81.3,1
CS02,2023-07-10,Tier 2,373,257,22,787,30394,952,426,54.1,2
CS02,2023-07-10,Tier 3,328,175,24,780,24820,616,373,34.8,1
CS02,2023-07-17,Tier 1,437,224,31,908,11444,388,340,78.2,2
CS02,2023-07-17,Tier 2,439,278,25,730,18689,553,416,68.7,1
CS02,2023-07-17,Tier 3,336,182,11,891,10457,327,374,56.1,1
CS02,2023-07-24,Tier 1,529,283,37,1363,22773,886,811,86.1,3
CS02,2023-07-24,Tier 2,398,165,12,640,9960,517,201,74.0,2
CS02,2023-07-24,Tier 3,257,131,8,640,14107,407,205,42.6,0
CS02,2023-07-31,Tier 1,538,222,20,787,12795,343,378,51.5,3
CS02,2023-07-31,Tier 2,345,139,24,369,9334,439,120,44.8,1
CS02,2023-07-31,Tier 3,328,206,14,691,19898,331,288,58.7,0
CS02,2023-08-07,Tier 1,439,204,22,618,20258,546,227,71.6,2
CS02,2023-08-07,Tier 2,308,147,12,620,10093,393,221,77.8,0
CS02,2023-08-07,Tier 3,267,132,11,369,12250,422,191,44.7,1
CS02,2023-08-14,Tier 1,379,228,21,1132,27305,427,558,84.9,1
CS02,2023-08-14,Tier 2,345,208,26,926,23504,662,341,53.6,0
CS02,2023-08-14,Tier 3,248,114,17,315,5247,246,162,52.1,1
CS02,2023-08-21,Tier 1,402,190,30,902,24143,494,540,69.9,2
CS02,2023-08-21,Tier 2,337,169,7,584,10106,628,226,64.1,2
CS02,2023-08-21,Tier 3,270,175,5,573,24638,675,245,54.2,1
CS02,2023-08-28,Tier 1,430,248,14,757,13792,588,253,81.2,1
CS02,2023-08-28,Tier 2,318,169,18,472,11730,631,201,44.1,0
CS02,2023-08-28,Tier 3,254,172,18,733,22381,684,363,30.9,0
CS02,2023-09-04,Tier 1,416,258,15,1234,14567,533,371,64.7,3
CS02,2023-09-04,Tier 2,347,141,8,476,10638,461,206,60.5,2
CS02,2023-09-04,Tier 3,223,103,14,384,7060,310,225,50.0,1
CS02,2023-09-11,Tier 1,348,176,15,448,20923,622,197,75.0,1
CS02,2023-09-11,Tier 2,329,169,14,818,16346,516,265,62.5,2
CS02,2023-09-11,Tier 3,216,91,11,291,11358,218,162,40.3,1
CS02,2023-09-18,Tier 1,380,216,10,1009,14545,740,561,50.2,2
CS02,2023-09-18,Tier 2,296,156,18,714,10405,332,246,59.7,1
CS02,2023-09-18,Tier 3,243,126,12,366,8811,244,191,35.4,1
CS02,2023-09-25,Tier 1,414,258,17,652,21756,486,222,76.7,2
CS02,2023-09-25,Tier 2,346,197,19,777,11727,332,283,60.2,0
CS02,2023-09-25,Tier 3,263,118,14,309,5774,196,117,46.7,1
CS02,2023-10-02,Tier 1,397,261,13,908,35939,669,508,79.5,0
CS02,2023-10-02,Tier 2,375,215,9,561,23984,415,292,53.3,2
CS02,2023-10-02,Tier 3,239,96,10,293,9396,281,99,47.5,1
CS02,2023-10-09,Tier 1,464,310,24,1095,41784,1175,362,68.6,1
CS02,2023-10-09,Tier 2,353,154,23,667,21084,560,343,75.3,2
CS02,2023-10-09,Tier 3,308,151,6,471,17626,480,151,44.6,1
CS02,2023-10-16,Tier 1,484,285,20,1267,37339,645,657,86.3,1
CS02,2023-10-16,Tier 2,409,195,29,720,24964,298,411,40.6,0
CS02,2023-10-16,Tier 3,266,120,18,569,13387,207,305,44.8,1
CS02,2023-10-23,Tier 1,426,202,23,992,16499,311,330,73.9,1
CS02,2023-10-23,Tier 2,310,128,22,559,13417,366,175,47.7,1
CS02,2023-10-23,Tier 3,253,170,8,811,20704,313,375,55.0,1
CS02,2023-10-30,Tier 1,499,301,11,1185,30111,793,686,69.8,1
CS02,2023-10-30,Tier 2,326,137,13,392,20536,284,185,74.1,1
CS02,2023-10-30,Tier 3,288,170,16,757,17988,507,302,31.6,1
