student_id,course_id,enrollment_date,subscription_type,fees_paid,completion_pct,total_sessions,total_watch_mins,avg_score_pct,videos_watched,quizzes_attempted,last_active_date,days_enrolled,is_completed,is_active,is_at_risk,drop_week
STU008964,CH02,2023-02-25,Premium,9999,100.0,175,5298,100.0,160,70,2023-04-06,178,True,True,False,0
STU008965,PH02,2023-01-29,Basic,999,31.7,56,1542,66.4,57,25,2023-11-17,206,False,True,False,1
STU008966,CH02,2023-12-11,Free,0,19.3,32,964,41.1,30,19,2024-10-12,221,False,True,False,1
STU008966,CS02,2023-03-16,Free,0,36.1,42,1364,37.6,43,26,2024-01-25,64,False,True,False,1
STU008967,MA03,2023-10-05,Free,0,22.6,63,2079,40.4,58,32,2024-02-08,144,False,False,True,6
STU008968,CS02,2023-02-06,Basic,999,87.9,98,3398,75.2,105,49,2023-03-13,305,True,True,False,0
STU008968,CH02,2023-04-28,Basic,1499,26.1,43,998,66.6,41,25,2023-07-06,33,False,False,True,6
STU008969,CS03,2023-05-01,Premium,9999,100.0,102,2314,100.0,100,78,2024-01-24,74,True,True,False,0
STU008969,BI02,2023-10-24,Premium,3999,93.9,223,6444,84.0,187,80,2024-09-24,275,True,False,False,0
STU008970,BI02,2023-04-21,Free,0,24.1,52,1391,45.9,48,16,2023-04-26,41,False,True,False,6
STU008970,CH03,2023-12-16,Free,0,38.1,92,2574,42.4,80,41,2024-08-16,115,False,False,False,2
STU008971,PH02,2023-10-09,Basic,1499,50.0,75,2237,55.7,90,41,2023-11-03,210,False,False,False,2
STU008972,BI03,2023-12-11,Free,0,17.8,33,1407,37.0,40,27,2024-03-05,97,False,True,False,8
STU008973,BI02,2023-07-12,Free,0,40.6,87,2422,41.4,81,40,2024-05-30,65,False,True,False,4
STU008974,MA01,2023-09-06,Basic,2999,40.2,62,1420,41.2,52,29,2024-05-09,275,False,False,False,12
STU008974,CS01,2023-01-21,Basic,999,66.7,55,1341,48.4,53,47,2023-01-25,37,False,True,False,12
STU008974,BI01,2023-05-31,Basic,2999,32.7,37,943,49.5,35,29,2024-02-16,67,False,True,False,2
STU008975,CS02,2023-04-28,Basic,999,40.1,56,1697,49.5,48,28,2023-11-29,302,False,True,False,2
STU008976,MA03,2023-02-28,Premium,3999,41.8,112,2998,47.6,108,38,2023-09-21,15,False,True,False,2
STU008976,PH03,2023-02-12,Premium,9999,55.0,112,3322,68.1,132,83,2023-12-21,218,False,True,False,4
STU008976,CH03,2023-02-18,Premium,5999,45.1,88,2527,51.5,94,48,2024-01-31,287,False,True,False,3
STU008977,BI01,2023-02-21,Free,0,23.5,20,871,39.6,25,6,2023-03-25,315,False,True,False,4
STU008978,MA02,2023-07-04,Free,0,27.3,51,1208,46.6,51,40,2023-09-10,257,False,True,False,2
STU008978,CH03,2023-12-31,Free,0,24.2,54,1908,53.4,50,20,2024-09-26,336,False,True,False,12
STU008979,MA01,2023-07-17,Basic,1499,24.3,26,895,46.5,31,8,2024-02-21,189,False,True,False,1
STU008979,CS01,2023-02-24,Basic,999,100.0,87,1971,79.5,80,68,2024-02-03,362,True,True,False,0
STU008980,CH01,2023-09-01,Basic,1499,29.3,32,976,53.0,29,27,2024-03-14,210,False,False,False,2
STU008981,CS03,2023-12-09,Basic,999,56.2,64,1584,47.0,56,45,2024-05-22,58,False,True,False,2
STU008981,BI03,2023-10-16,Basic,999,57.4,124,3905,45.8,132,95,2023-12-13,14,False,True,False,8
STU008982,PH03,2023-06-20,Basic,1499,37.8,104,2702,66.1,90,41,2023-07-16,91,False,True,False,12
STU008982,MA03,2023-04-06,Basic,1499,28.6,78,2034,47.0,74,27,2023-05-05,204,False,True,False,2
STU008983,BI03,2023-09-06,Premium,3999,100.0,184,8219,87.6,230,62,2023-09-09,289,True,True,False,0
STU008983,BI02,2023-12-15,Premium,5999,39.8,90,1926,88.6,79,60,2024-07-29,66,False,False,False,3
STU008984,BI03,2023-08-17,Basic,999,31.6,81,2717,66.1,72,53,2023-09-08,150,False,True,False,12
STU008984,MA03,2023-09-14,Basic,999,50.0,135,3953,41.9,130,110,2024-01-01,350,False,False,False,2
STU008985,MA01,2023-08-18,Basic,2999,37.0,39,1391,64.1,48,21,2024-01-09,137,False,True,False,4
STU008985,PH01,2023-07-26,Basic,1499,44.6,43,1242,65.6,53,16,2024-03-04,304,False,True,False,12
STU008985,CS01,2023-02-02,Basic,1499,30.8,22,611,60.9,24,6,2023-06-28,101,False,False,False,2
STU008986,CS03,2023-09-17,Premium,9999,100.0,103,2670,100.0,100,44,2023-12-23,44,True,True,False,0
STU008987,PH02,2023-10-17,Premium,5999,62.5,95,2407,77.4,112,34,2024-08-06,349,False,False,False,8
STU008987,CS02,2023-03-29,Premium,5999,72.2,103,2437,74.0,86,86,2024-02-20,250,False,True,False,2
STU008988,PH01,2023-12-26,Free,0,47.3,56,1570,37.4,56,43,2024-03-31,44,False,False,False,3
STU008988,CS01,2023-12-15,Free,0,39.0,34,697,48.0,31,14,2024-03-09,235,False,True,False,3
STU008989,MA02,2023-10-22,Basic,999,46.7,102,2297,43.8,88,87,2024-05-10,339,False,True,False,4
STU008990,MA01,2023-11-21,Basic,999,50.8,72,2098,63.8,66,39,2024-09-20,74,False,True,False,1
STU008991,PH02,2023-06-15,Basic,2999,55.5,83,2737,53.9,99,32,2024-02-29,144,False,True,False,12
STU008991,BI02,2023-08-13,Basic,1499,33.6,57,1824,57.4,67,40,2023-10-10,44,False,False,False,4
STU008992,MA03,2023-03-31,Premium,9999,68.1,201,6262,72.1,177,126,2023-07-19,286,False,False,False,3
STU008993,MA02,2023-06-18,Premium,3999,31.7,64,2048,73.4,60,23,2024-03-26,289,False,True,False,6
STU008994,CS02,2023-11-02,Basic,2999,57.6,76,2420,57.4,69,51,2024-08-18,249,False,False,False,12
STU008995,BI01,2023-08-04,Free,0,50.1,59,1242,32.6,55,38,2023-08-05,65,False,False,False,2
STU008995,CH01,2023-08-04,Free,0,24.6,24,637,35.9,24,17,2023-10-01,291,False,True,False,8
STU008995,CS01,2023-06-30,Free,0,22.2,19,377,35.9,17,9,2024-06-08,305,False,False,False,4
STU008996,MA02,2023-09-18,Basic,1499,33.2,63,2103,54.0,63,23,2024-02-18,112,False,True,False,2
STU008996,CH03,2023-12-15,Basic,2999,66.3,117,5436,57.8,139,39,2024-07-11,127,False,True,False,4
STU008997,PH01,2023-04-09,Free,0,11.9,16,424,33.5,14,13,2024-02-12,47,False,True,False,6
STU008997,CS01,2023-10-02,Free,0,20.2,14,464,36.5,16,11,2024-07-02,297,False,True,False,4
STU008998,MA01,2023-09-18,Basic,2999,29.7,36,1341,63.2,38,16,2023-10-14,45,False,False,True,3
STU008998,CH01,2023-08-29,Basic,1499,66.5,69,1611,54.5,66,23,2023-09-16,133,False,True,False,3
STU008999,BI01,2023-03-20,Free,0,26.6,28,802,33.3,29,10,2023-10-28,307,False,True,False,12
STU009000,BI03,2023-07-23,Premium,5999,71.3,171,6141,61.9,163,110,2024-06-09,200,False,True,False,1
STU009000,CS03,2023-04-15,Premium,9999,93.2,100,2440,62.3,93,62,2023-05-21,245,True,True,False,0
STU009000,CH02,2023-01-19,Premium,3999,64.8,114,3011,76.6,103,85,2023-07-16,198,False,False,False,8
STU009001,MA03,2023-04-20,Free,0,15.1,37,1125,24.3,39,25,2024-04-12,359,False,False,True,12
STU009001,PH02,2023-06-12,Free,0,33.0,65,1696,28.6,59,32,2024-01-21,172,False,False,False,6
STU009002,PH01,2023-03-14,Basic,1499,20.5,22,804,49.1,24,12,2023-04-14,327,False,False,False,6
STU009002,CH01,2023-02-26,Basic,1499,38.0,38,1061,50.3,38,23,2023-06-09,352,False,True,False,1
STU009003,MA01,2023-04-26,Free,0,10.8,11,471,38.4,14,7,2023-05-08,8,False,True,False,3
STU009004,CH02,2023-03-23,Premium,5999,78.6,106,3516,78.4,125,58,2023-07-07,261,False,True,False,12
STU009004,CS03,2023-10-08,Premium,9999,85.1,79,2679,100.0,85,45,2024-07-23,319,True,True,False,0
STU009005,PH01,2023-06-03,Basic,1499,30.4,29,972,58.4,36,12,2024-05-08,29,False,True,False,1
STU009005,CS01,2023-02-15,Basic,1499,36.5,30,723,49.2,29,12,2023-09-21,134,False,False,False,6
STU009006,CS01,2023-01-07,Basic,999,35.8,33,700,65.3,28,12,2023-10-05,239,False,True,False,4
STU009007,PH02,2023-04-13,Basic,2999,35.7,54,1554,59.0,64,41,2023-04-20,17,False,True,False,4
STU009007,CS03,2023-07-27,Basic,1499,71.3,81,1972,90.8,71,27,2024-06-01,339,False,False,False,8
STU009007,BI02,2023-02-18,Basic,2999,84.3,182,5521,62.5,168,110,2023-06-03,286,True,True,False,0
STU009008,MA03,2023-10-22,Premium,9999,57.4,139,4387,100.0,149,113,2024-04-08,91,False,True,False,8
STU009009,PH03,2023-07-29,Premium,9999,51.2,110,4612,79.2,122,38,2023-11-15,54,False,True,False,6
STU009010,BI02,2023-12-12,Basic,1499,80.5,189,5764,69.6,161,96,2024-08-29,94,True,False,False,0
STU009010,CH02,2023-06-06,Basic,2999,67.4,104,3298,53.5,107,72,2023-07-28,279,False,False,False,8
STU009010,MA02,2023-06-16,Basic,1499,55.1,103,2850,42.7,104,73,2024-02-14,250,False,False,False,3
STU009011,CH02,2023-03-20,Basic,2999,50.8,71,2150,50.9,81,34,2023-08-10,216,False,False,False,1
STU009012,PH03,2023-02-06,Free,0,43.1,88,3600,32.8,103,61,2023-05-14,176,False,True,False,12
STU009012,BI03,2023-12-30,Free,0,27.5,72,1852,35.7,63,34,2024-01-14,9,False,True,False,6
STU009012,CH02,2023-04-16,Free,0,18.6,27,956,50.2,29,13,2024-04-09,224,False,False,True,3
STU009013,BI03,2023-12-22,Free,0,44.1,110,2835,35.2,101,81,2024-09-27,282,False,False,False,12
STU009013,CH02,2023-03-05,Free,0,26.4,40,1334,44.4,42,32,2024-01-13,78,False,False,True,3
STU009014,MA01,2023-08-02,Basic,1499,42.3,59,1492,67.1,54,25,2024-04-30,172,False,True,False,2
STU009015,CH01,2023-01-05,Basic,2999,27.2,22,861,56.6,27,16,2023-09-08,44,False,True,False,3
STU009015,PH01,2023-10-15,Basic,999,37.5,42,1418,44.8,45,24,2023-12-24,27,False,True,False,4
STU009016,CS02,2023-06-17,Free,0,51.4,66,2130,43.8,61,41,2023-07-29,279,False,True,False,2
STU009017,MA03,2023-05-23,Basic,1499,45.3,102,3587,62.5,117,91,2024-04-26,22,False,False,False,12
STU009017,BI02,2023-11-25,Basic,1499,76.2,157,3559,67.2,152,67,2024-08-03,159,False,False,False,12
STU009018,BI03,2023-04-20,Basic,1499,52.3,99,3178,65.8,120,83,2024-01-20,193,False,True,False,3
STU009018,MA03,2023-02-01,Basic,1499,22.8,47,2018,59.0,59,38,2023-03-03,326,False,False,False,1
STU009019,MA02,2023-06-03,Basic,999,39.7,87,1982,64.8,75,70,2024-05-01,84,False,True,False,2
STU009020,PH02,2023-06-09,Premium,9999,61.3,110,2678,57.2,110,57,2023-08-06,109,False,False,False,2
STU009020,BI03,2023-07-03,Premium,3999,46.4,107,3314,81.5,106,49,2024-04-09,292,False,True,False,4
STU009021,CS01,2023-11-08,Basic,1499,66.0,45,1214,73.0,52,14,2024-07-17,119,False,False,False,8
STU009021,BI01,2023-09-03,Basic,2999,39.3,42,1479,67.6,43,12,2024-02-19,152,False,False,False,3
STU009021,PH01,2023-06-23,Basic,1499,35.3,49,1069,47.9,42,35,2024-02-29,101,False,True,False,8
STU009022,BI03,2023-01-30,Premium,9999,70.6,135,4905,100.0,162,84,2023-08-09,336,False,True,False,2
STU009022,MA03,2023-07-14,Premium,5999,30.6,94,2409,83.0,79,35,2024-01-31,40,False,True,False,3
STU009022,CH02,2023-12-27,Premium,5999,62.3,102,2912,100.0,99,87,2024-07-21,196,False,False,False,4
STU009023,CS02,2023-06-02,Premium,5999,100.0,131,3262,100.0,120,59,2023-06-21,28,True,True,False,0
STU009024,BI03,2023-07-20,Premium,3999,87.6,225,6675,92.7,201,90,2024-01-22,217,True,False,False,0
STU009025,PH02,2023-01-11,Free,0,25.9,40,1179,22.9,46,12,2023-07-17,118,False,True,False,8
STU009025,CH02,2023-04-19,Free,0,24.1,45,1220,30.9,38,17,2024-02-28,256,False,False,False,8
STU009026,PH02,2023-04-11,Basic,1499,52.0,96,2085,56.6,93,66,2023-06-11,183,False,True,False,4
STU009027,MA03,2023-02-05,Free,0,29.6,85,2344,29.6,76,65,2023-07-08,124,False,False,True,1
STU009028,MA03,2023-09-06,Basic,1499,42.1,93,3986,55.8,109,64,2024-04-04,44,False,False,False,4
STU009028,CS02,2023-08-27,Basic,1499,36.7,38,1363,49.6,44,21,2024-07-17,54,False,True,False,6
STU009029,PH03,2023-05-10,Basic,999,48.0,115,2840,50.9,115,46,2023-12-13,138,False,False,False,3
STU009030,CH02,2023-11-06,Premium,5999,37.1,54,1976,69.1,59,30,2024-05-25,57,False,False,False,2
STU009031,CH02,2023-12-16,Basic,999,37.2,55,1647,51.2,59,33,2024-03-07,212,False,True,False,4
STU009031,CS03,2023-07-19,Basic,1499,56.0,46,1410,68.4,56,32,2024-02-11,314,False,True,False,1
STU009032,CH01,2023-06-27,Free,0,26.1,22,783,37.7,26,9,2023-09-19,128,False,False,False,3
STU009032,BI01,2023-01-11,Free,0,18.6,23,654,34.7,20,8,2023-12-08,359,False,False,True,3
STU009033,CS03,2023-11-30,Free,0,55.0,59,1449,49.8,55,40,2023-12-23,170,False,False,False,3
STU009033,BI03,2023-01-19,Free,0,39.7,96,2701,32.6,91,37,2023-12-02,14,False,True,False,12
STU009034,CS03,2023-12-19,Basic,1499,74.0,83,2372,51.3,74,47,2024-04-19,276,False,True,False,12
STU009034,CH03,2023-12-07,Basic,999,23.8,43,1396,46.2,49,29,2024-09-26,233,False,True,False,4
STU009035,MA01,2023-10-23,Premium,9999,28.5,42,1040,92.5,37,20,2024-01-13,86,False,True,False,6
STU009035,CS01,2023-02-14,Premium,9999,100.0,89,1781,96.6,80,50,2023-10-31,333,True,True,False,0
STU009036,PH01,2023-08-16,Premium,3999,29.6,38,834,61.3,35,22,2023-12-06,114,False,False,False,1
STU009037,MA02,2023-07-24,Premium,5999,56.9,90,3295,97.3,108,32,2024-02-20,297,False,True,False,4
STU009037,BI02,2023-01-17,Premium,3999,70.2,139,4267,100.0,140,65,2023-10-05,302,False,True,False,3
STU009038,PH01,2023-09-30,Free,0,18.5,25,620,32.5,22,17,2024-08-01,77,False,False,True,2
STU009039,CS03,2023-05-19,Premium,3999,60.7,66,1960,99.6,60,37,2023-06-27,345,False,False,False,4
STU009039,CH02,2023-09-21,Premium,3999,76.8,110,3102,74.8,122,77,2023-12-11,272,False,True,False,3
STU009039,CS02,2023-08-14,Premium,5999,51.0,72,1964,100.0,61,60,2023-10-12,65,False,True,False,1
STU009040,CH03,2023-01-23,Premium,9999,68.3,146,3876,69.9,143,104,2023-07-07,148,False,True,False,3
STU009041,BI02,2023-05-19,Free,0,29.1,67,1882,35.0,58,41,2024-05-01,37,False,False,True,6
STU009041,CS02,2023-01-21,Free,0,46.9,58,1627,37.1,56,33,2023-09-10,258,False,True,False,2
STU009041,PH02,2023-07-12,Free,0,39.3,69,2106,36.5,70,54,2024-04-25,352,False,False,False,6
STU009042,CH03,2023-02-13,Premium,9999,79.9,136,5960,92.0,167,77,2023-03-22,246,False,True,False,4
STU009043,CS01,2023-02-11,Free,0,54.8,41,1378,56.4,43,29,2023-07-27,300,False,True,False,8
STU009043,CH01,2023-08-03,Free,0,41.4,37,1313,45.1,41,11,2024-05-11,111,False,False,False,2
STU009043,PH01,2023-01-24,Free,0,16.2,20,523,42.8,19,16,2024-01-16,150,False,False,False,4
STU009044,CH02,2023-04-04,Basic,2999,42.0,63,1921,48.0,67,22,2023-06-26,213,False,True,False,2
STU009045,MA02,2023-06-13,Basic,999,23.8,54,1550,76.2,45,31,2024-06-05,36,False,False,True,4
STU009045,CH03,2023-03-27,Basic,999,79.2,177,6588,78.7,166,89,2023-11-18,195,False,False,False,3
STU009045,BI02,2023-06-08,Basic,1499,52.1,90,2808,71.9,104,33,2024-02-25,146,False,True,False,6
STU009046,CH03,2023-03-16,Premium,9999,78.5,174,5726,70.0,164,88,2023-06-03,311,False,True,False,1
STU009047,CH01,2023-03-03,Free,0,42.1,48,979,40.9,42,14,2023-06-23,139,False,True,False,6
STU009047,MA01,2023-08-04,Free,0,12.8,17,545,31.8,16,13,2024-03-20,13,False,True,False,6
STU009047,PH01,2023-05-27,Free,0,31.5,37,953,31.4,37,20,2024-03-16,336,False,True,False,2
STU009048,PH01,2023-08-01,Premium,9999,82.4,111,3068,97.0,98,46,2024-02-04,326,True,True,False,0
STU009049,MA01,2023-10-03,Free,0,22.6,27,1008,32.0,29,12,2024-06-08,76,False,False,False,12
STU009049,CS01,2023-03-01,Free,0,41.3,38,1048,35.5,33,31,2023-03-30,126,False,False,False,2
STU009050,CS03,2023-05-03,Free,0,39.9,47,1242,33.6,39,27,2023-05-09,101,False,False,False,2
STU009050,PH02,2023-05-26,Free,0,21.5,33,1101,29.4,38,17,2023-09-14,314,False,True,False,1
STU009051,CH01,2023-05-07,Premium,9999,29.1,34,1041,78.3,29,14,2023-11-30,89,False,False,False,6
STU009052,BI02,2023-11-09,Basic,2999,51.8,108,2983,61.8,103,77,2024-07-18,49,False,False,False,4
STU009052,CH02,2023-06-27,Basic,2999,45.0,71,2016,71.5,72,63,2024-01-03,62,False,False,False,4
STU009053,CH02,2023-05-21,Basic,2999,51.8,71,2505,59.7,82,21,2023-12-02,145,False,True,False,12
STU009053,CS03,2023-10-04,Basic,999,55.6,60,1609,78.4,55,37,2024-06-27,282,False,True,False,1
STU009054,CH03,2023-05-22,Premium,5999,39.9,96,2307,85.9,83,50,2024-04-24,340,False,True,False,3
STU009054,PH03,2023-06-24,Premium,5999,85.1,174,6440,75.7,204,84,2023-12-23,39,True,True,False,0
STU009054,CS02,2023-07-21,Premium,9999,91.7,131,2992,73.2,110,71,2024-05-08,167,True,True,False,0
STU009055,CH01,2023-04-25,Basic,999,66.4,70,1768,62.0,66,58,2024-03-08,106,False,False,False,1
STU009055,MA01,2023-01-18,Basic,1499,18.2,22,544,39.9,23,11,2023-10-09,94,False,True,False,2
STU009055,BI01,2023-01-18,Basic,2999,76.7,76,2863,53.0,84,53,2023-01-28,126,False,True,False,2
STU009056,CS01,2023-11-05,Basic,999,89.4,67,1577,65.1,71,31,2024-04-13,236,True,True,False,0
STU009056,MA01,2023-06-19,Basic,2999,48.8,58,1533,40.7,63,32,2024-03-13,185,False,False,False,1
STU009057,PH02,2023-10-14,Premium,9999,39.9,62,1703,96.6,71,22,2024-02-16,44,False,False,False,3
STU009058,CH01,2023-08-08,Free,0,38.2,32,1114,44.4,38,12,2023-09-20,309,False,False,False,1
STU009058,BI01,2023-01-19,Free,0,53.1,58,1705,48.2,58,35,2023-09-14,307,False,True,False,4
STU009059,BI01,2023-06-23,Free,0,21.2,23,601,39.5,23,14,2024-02-07,114,False,False,True,4
STU009060,CS03,2023-06-13,Premium,9999,100.0,108,2788,100.0,100,45,2023-12-22,351,True,True,False,0
STU009060,BI02,2023-12-23,Premium,3999,100.0,184,5617,75.5,200,121,2024-09-27,291,True,False,False,0
STU009060,PH02,2023-09-07,Premium,3999,82.3,170,4815,100.0,148,107,2023-12-09,168,True,False,False,0
STU009061,MA02,2023-10-13,Premium,5999,38.5,83,1828,65.2,73,38,2024-05-24,138,False,False,False,1
STU009061,BI02,2023-11-28,Premium,3999,80.0,176,4926,84.1,160,98,2024-06-12,175,True,True,False,0
STU009062,PH02,2023-04-18,Free,0,19.0,35,854,27.8,34,13,2023-05-13,235,False,True,False,4
STU009062,MA02,2023-03-29,Free,0,22.2,43,1183,31.4,42,15,2023-11-04,341,False,True,False,8
STU009062,CS03,2023-12-26,Free,0,48.8,45,1477,40.9,48,21,2024-10-25,346,False,True,False,6
STU009063,BI03,2023-07-16,Basic,999,86.9,207,6344,64.5,199,108,2024-06-30,362,True,True,False,0
STU009064,CS01,2023-06-02,Free,0,29.3,26,660,34.5,23,9,2023-12-23,312,False,False,False,4
STU009064,BI01,2023-03-18,Free,0,26.6,31,685,36.5,29,17,2023-08-07,40,False,True,False,6
STU009065,MA01,2023-01-31,Premium,3999,42.1,57,1597,51.1,54,33,2023-12-21,307,False,True,False,1
STU009065,BI01,2023-10-24,Premium,5999,64.2,75,1677,84.8,70,43,2024-08-29,259,False,False,False,8
STU009066,PH02,2023-06-02,Basic,1499,49.4,79,2487,52.1,88,57,2023-11-29,46,False,True,False,3
STU009066,MA03,2023-04-06,Basic,2999,39.7,90,2736,45.0,103,80,2023-10-15,173,False,True,False,3
STU009066,MA02,2023-08-02,Basic,999,18.2,32,866,58.6,34,19,2023-10-03,265,False,False,True,12
STU009067,MA02,2023-02-23,Free,0,12.3,20,655,28.5,23,12,2024-01-25,168,False,False,False,3
STU009067,BI02,2023-07-19,Free,0,16.8,32,952,36.3,33,18,2024-01-11,317,False,True,False,1
STU009068,CH02,2023-05-29,Basic,999,33.9,46,1425,44.7,54,39,2023-06-18,164,False,True,False,8
STU009068,BI03,2023-03-16,Basic,1499,52.1,125,3602,68.1,119,59,2023-08-21,190,False,True,False,4
STU009069,CS02,2023-05-18,Free,0,53.2,65,1764,42.7,63,37,2023-08-29,276,False,True,False,2
STU009069,BI03,2023-01-11,Free,0,32.1,73,2692,32.2,73,34,2023-04-02,193,False,True,False,8
STU009070,MA01,2023-01-31,Free,0,31.8,49,1451,27.0,41,27,2023-12-08,215,False,True,False,6
STU009070,PH01,2023-08-23,Free,0,26.4,30,733,24.5,31,13,2024-06-04,247,False,False,True,6
STU009070,BI01,2023-12-30,Free,0,13.3,17,504,27.4,14,9,2024-11-06,99,False,True,False,8
STU009071,CS01,2023-04-01,Basic,999,24.8,17,465,49.5,19,9,2023-05-03,163,False,False,False,1
STU009071,PH01,2023-06-29,Basic,2999,46.5,50,1663,54.6,55,34,2023-10-05,92,False,False,False,12
STU009072,BI01,2023-07-27,Basic,2999,43.8,42,1422,47.3,48,25,2024-01-21,166,False,True,False,4
STU009072,CH01,2023-12-27,Basic,2999,21.9,26,698,42.7,21,11,2024-05-22,107,False,False,False,3
STU009073,CS03,2023-07-02,Free,0,20.5,18,497,26.3,20,10,2024-05-16,31,False,False,False,4
STU009073,BI03,2023-07-16,Free,0,35.1,76,3087,34.9,80,47,2024-05-29,184,False,False,False,8
STU009074,CH03,2023-11-08,Basic,2999,30.3,66,1682,68.2,63,39,2024-01-05,56,False,True,False,3
STU009074,CH02,2023-01-23,Basic,1499,24.1,39,889,54.9,38,11,2023-04-20,255,False,True,False,4
STU009075,PH02,2023-04-29,Basic,2999,49.1,96,2097,61.8,88,34,2024-04-13,52,False,False,False,12
STU009075,MA02,2023-11-21,Basic,2999,33.0,61,1827,44.6,62,21,2024-09-08,53,False,False,False,6
STU009075,MA03,2023-04-01,Basic,2999,56.6,173,4822,57.6,147,104,2023-12-16,190,False,True,False,4
STU009076,CH01,2023-12-17,Free,0,25.7,29,879,32.9,25,18,2024-04-14,272,False,True,False,12
STU009077,PH03,2023-09-30,Premium,5999,55.6,122,5054,74.1,133,70,2024-08-21,212,False,False,False,2
STU009077,CH02,2023-07-26,Premium,9999,80.9,114,4334,81.3,129,55,2024-05-08,205,True,True,False,0
STU009077,MA02,2023-02-14,Premium,5999,36.4,69,1772,72.5,69,59,2023-06-08,339,False,False,False,4
STU009078,PH02,2023-02-17,Basic,2999,23.2,33,917,59.6,41,15,2023-06-05,211,False,False,True,2
STU009079,BI02,2023-04-27,Free,0,33.4,67,1978,26.2,66,33,2024-01-01,356,False,False,False,12
STU009080,CH03,2023-06-07,Basic,2999,49.2,113,2922,67.9,103,86,2023-07-10,274,False,True,False,6
STU009080,MA02,2023-04-22,Basic,2999,50.8,86,3349,60.3,96,39,2024-02-07,337,False,True,False,6
STU009081,CS01,2023-04-12,Premium,9999,100.0,70,1960,73.2,80,55,2024-03-27,362,True,True,False,0
STU009081,CH01,2023-12-13,Premium,3999,57.1,57,2050,86.7,57,22,2024-04-22,41,False,True,False,12
STU009082,PH02,2023-05-02,Free,0,24.2,49,933,32.0,43,19,2023-05-11,141,False,False,True,2
STU009083,BI02,2023-05-17,Basic,2999,49.5,106,3536,47.5,99,65,2023-06-12,172,False,True,False,2
STU009084,BI01,2023-05-19,Free,0,44.3,54,1235,47.5,48,28,2023-05-23,72,False,True,False,2
STU009085,PH01,2023-12-28,Basic,999,48.7,48,1456,67.6,58,42,2024-01-11,321,False,True,False,4
STU009086,BI01,2023-05-04,Premium,5999,49.4,50,1700,57.5,54,24,2024-02-08,333,False,False,False,6
STU009086,PH01,2023-11-11,Premium,3999,24.7,27,943,49.5,29,20,2024-04-10,139,False,False,True,3
STU009086,MA01,2023-06-22,Premium,3999,34.0,45,1188,74.0,44,16,2024-02-25,172,False,True,False,12
STU009087,PH01,2023-05-28,Basic,2999,53.3,58,1357,61.7,63,18,2024-04-17,137,False,True,False,4
STU009087,CH01,2023-07-28,Basic,2999,38.0,33,1275,62.5,38,25,2023-09-27,249,False,True,False,6
STU009088,BI02,2023-09-26,Free,0,43.4,76,2199,25.1,86,32,2024-02-14,77,False,False,False,12
STU009089,CS03,2023-02-21,Basic,1499,91.2,96,2799,63.3,91,70,2023-11-21,364,True,False,False,0
STU009089,CS02,2023-12-14,Basic,2999,75.4,81,2490,73.1,90,24,2024-11-16,257,False,False,False,4
STU009090,CS03,2023-05-10,Free,0,47.8,47,1184,42.8,47,37,2023-11-18,80,False,False,False,6
STU009090,PH02,2023-05-29,Free,0,27.9,58,1162,30.2,50,32,2023-11-12,303,False,False,True,12
STU009090,CH02,2023-08-17,Free,0,20.3,30,1013,30.9,32,12,2024-01-27,143,False,True,False,4
STU009091,CS01,2023-12-15,Basic,1499,38.3,27,890,67.6,30,20,2024-03-12,238,False,True,False,3
STU009091,CH01,2023-05-09,Basic,999,74.7,85,2192,78.7,74,61,2023-10-07,345,False,True,False,1
STU009091,BI01,2023-11-23,Basic,2999,28.5,36,1049,71.4,31,15,2024-04-13,282,False,False,False,6
STU009092,PH02,2023-10-02,Free,0,42.6,63,1888,45.2,76,44,2024-05-25,360,False,False,False,1
STU009092,CH02,2023-07-27,Free,0,31.7,43,1517,36.9,50,33,2023-11-06,152,False,False,False,2
STU009093,MA01,2023-08-22,Basic,1499,47.9,54,1878,56.3,62,40,2024-06-21,77,False,True,False,8
STU009093,CH01,2023-01-22,Basic,2999,37.4,36,983,58.9,37,18,2023-04-20,300,False,False,False,2
STU009094,CH02,2023-03-01,Free,0,28.0,38,1335,41.8,44,12,2024-01-10,206,False,True,False,1
STU009094,MA03,2023-03-24,Free,0,37.2,103,3276,32.6,96,80,2023-06-07,155,False,True,False,3
STU009094,CS03,2023-02-14,Free,0,39.0,34,968,47.1,39,25,2023-07-08,115,False,False,False,3
STU009095,BI01,2023-09-16,Premium,5999,43.0,42,1539,79.5,47,29,2024-07-01,351,False,False,False,6
STU009095,CS01,2023-07-01,Premium,5999,98.2,85,1853,74.4,78,65,2023-11-20,241,True,True,False,0
STU009096,BI01,2023-01-27,Free,0,19.7,21,599,46.6,21,14,2023-04-28,237,False,True,False,3
STU009096,MA01,2023-12-24,Free,0,26.6,33,972,40.0,34,18,2024-06-11,185,False,False,True,2
STU009097,PH01,2023-03-03,Free,0,37.7,36,1448,39.9,45,28,2024-02-13,168,False,True,False,2
STU009097,CH01,2023-07-30,Free,0,18.7,15,630,39.4,18,10,2023-12-08,198,False,True,False,1
STU009097,CS01,2023-06-03,Free,0,20.5,15,355,46.2,16,12,2023-12-03,81,False,True,False,2
STU009098,PH01,2023-08-10,Basic,2999,40.6,49,1462,58.5,48,33,2023-10-24,241,False,False,False,1
