user_id,signup_date,age_group,gender,region,device_preference,loyalty_tier,is_new_user
USR033794,2024-12-17,35-44,Female,Central,Mobile,Silver,True
USR033795,2025-01-26,18-24,Female,Central,Mobile,Silver,False
USR033796,2025-03-28,35-44,Male,South,Desktop,Bronze,True
USR033797,2024-12-05,25-34,Female,East,Desktop,Bronze,False
USR033798,2025-01-26,25-34,Female,South,App,Gold,False
USR033799,2024-10-01,25-34,Female,West,Mobile,Bronze,True
USR033800,2024-12-28,25-34,Female,South,Mobile,Bronze,False
USR033801,2024-11-26,25-34,Male,West,Desktop,Silver,False
USR033802,2024-10-19,35-44,Male,North,Mobile,Platinum,True
USR033803,2024-10-23,25-34,Female,South,Mobile,Gold,False
USR033804,2024-10-10,35-44,Female,Central,Mobile,Silver,True
USR033805,2024-12-29,25-34,Female,South,Mobile,Gold,True
USR033806,2025-03-24,35-44,Female,Central,Mobile,Gold,True
USR033807,2025-02-18,35-44,Female,North,App,Silver,True
USR033808,2024-11-24,25-34,Female,West,Mobile,Silver,False
USR033809,2025-03-22,35-44,Female,South,Tablet,Bronze,False
USR033810,2024-12-02,25-34,Male,South,Mobile,Silver,False
USR033811,2024-10-03,45-54,Female,West,Mobile,Silver,True
USR033812,2025-03-06,35-44,Male,East,Mobile,Bronze,True
USR033813,2025-01-19,35-44,Female,North,Tablet,Bronze,True
USR033814,2025-02-05,45-54,Female,Central,Mobile,Silver,False
USR033815,2024-11-21,45-54,Female,South,App,Silver,True
USR033816,2025-03-04,35-44,Female,Central,Mobile,Bronze,False
USR033817,2025-01-23,18-24,Male,Central,Mobile,Bronze,True
USR033818,2025-03-08,35-44,Female,South,Tablet,Bronze,False
USR033819,2025-02-06,25-34,Female,South,App,Silver,False
USR033820,2024-12-14,35-44,Male,East,Mobile,Bronze,True
USR033821,2024-11-05,35-44,Male,West,Desktop,Bronze,True
USR033822,2024-10-25,35-44,Male,North,Desktop,Silver,True
USR033823,2025-02-20,35-44,Male,North,Mobile,Silver,False
USR033824,2025-02-27,35-44,Female,South,Desktop,Silver,True
USR033825,2024-11-01,18-24,Male,East,App,Bronze,True
USR033826,2024-12-18,25-34,Female,West,Mobile,Silver,False
USR033827,2024-11-05,35-44,Male,North,Mobile,Silver,True
USR033828,2025-03-20,25-34,Female,South,App,Gold,True
USR033829,2025-01-17,45-54,Male,South,Desktop,Bronze,True
USR033830,2025-03-05,18-24,Female,South,Desktop,Gold,True
USR033831,2024-11-29,25-34,Female,South,Mobile,Platinum,False
USR033832,2025-01-30,35-44,Female,North,Tablet,Bronze,True
USR033833,2025-01-13,35-44,Female,North,App,Bronze,False
USR033834,2024-12-31,25-34,Female,North,Mobile,Bronze,False
USR033835,2025-03-15,25-34,Female,South,Desktop,Platinum,True
USR033836,2024-10-08,18-24,Female,West,Mobile,Silver,False
USR033837,2024-10-27,18-24,Male,West,App,Bronze,True
USR033838,2025-01-12,18-24,Female,West,Mobile,Platinum,False
USR033839,2025-02-02,35-44,Male,Central,Mobile,Bronze,False
USR033840,2025-01-18,45-54,Female,South,Desktop,Bronze,False
USR033841,2025-01-31,25-34,Female,North,Mobile,Platinum,False
USR033842,2025-03-26,18-24,Male,West,Tablet,Bronze,False
USR033843,2024-10-26,35-44,Female,East,Tablet,Gold,False
USR033844,2025-02-08,45-54,Female,Central,Mobile,Platinum,False
USR033845,2025-02-04,18-24,Female,South,Mobile,Bronze,False
USR033846,2025-01-31,25-34,Male,Central,Desktop,Silver,True
USR033847,2025-01-10,18-24,Male,Central,App,Bronze,True
USR033848,2024-11-02,18-24,Female,Central,Mobile,Bronze,False
USR033849,2025-03-18,35-44,Male,Central,Tablet,Bronze,False
USR033850,2025-02-13,55+,Female,Central,Mobile,Silver,False
USR033851,2025-02-16,35-44,Female,Central,Desktop,Bronze,True
USR033852,2024-11-25,55+,Male,South,Desktop,Platinum,False
USR033853,2025-01-13,25-34,Female,East,Mobile,Silver,False
USR033854,2024-11-30,45-54,Female,Central,App,Bronze,True
USR033855,2025-01-19,25-34,Male,South,Tablet,Bronze,False
USR033856,2025-02-17,18-24,Female,Central,Mobile,Silver,False
USR033857,2025-02-12,35-44,Male,West,Desktop,Bronze,False
USR033858,2025-03-20,25-34,Male,Central,App,Bronze,False
USR033859,2025-03-20,25-34,Female,West,App,Platinum,False
USR033860,2024-12-31,35-44,Female,South,Mobile,Bronze,False
USR033861,2024-10-07,25-34,Male,South,Desktop,Silver,True
USR033862,2024-10-23,35-44,Male,West,Desktop,Bronze,False
USR033863,2025-03-17,25-34,Male,North,Desktop,Bronze,False
USR033864,2025-01-10,45-54,Female,North,Desktop,Gold,True
USR033865,2025-03-13,25-34,Male,North,Mobile,Silver,False
USR033866,2024-11-11,35-44,Female,South,Desktop,Platinum,True
USR033867,2025-01-26,18-24,Male,South,Desktop,Gold,False
USR033868,2025-01-11,45-54,Female,Central,Desktop,Silver,False
USR033869,2024-11-14,35-44,Female,West,Desktop,Bronze,True
USR033870,2025-03-01,25-34,Male,West,Mobile,Silver,True
USR033871,2024-11-10,25-34,Male,West,Mobile,Bronze,False
USR033872,2024-11-17,25-34,Male,West,Mobile,Bronze,True
USR033873,2025-01-17,35-44,Female,South,Desktop,Bronze,False
USR033874,2025-01-19,35-44,Female,Central,Desktop,Bronze,True
USR033875,2025-01-20,25-34,Female,North,Desktop,Bronze,False
USR033876,2025-01-22,35-44,Male,North,Desktop,Silver,False
USR033877,2025-02-09,45-54,Female,South,Mobile,Gold,True
USR033878,2025-03-26,18-24,Male,Central,Mobile,Bronze,False
USR033879,2025-02-09,25-34,Female,East,Mobile,Bronze,False
USR033880,2024-10-03,35-44,Female,South,Mobile,Bronze,False
USR033881,2025-02-23,35-44,Female,South,Mobile,Platinum,True
USR033882,2025-03-29,18-24,Female,Central,Desktop,Bronze,False
USR033883,2025-03-26,25-34,Female,West,Mobile,Bronze,False
USR033884,2024-11-19,18-24,Female,North,Mobile,Silver,False
USR033885,2025-01-23,35-44,Female,South,App,Gold,False
USR033886,2025-03-14,35-44,Other,South,Mobile,Platinum,True
USR033887,2025-01-10,18-24,Male,South,App,Bronze,False
USR033888,2024-10-22,25-34,Other,North,Mobile,Bronze,False
USR033889,2025-01-10,25-34,Female,West,Desktop,Bronze,True
USR033890,2024-12-23,45-54,Female,East,Tablet,Bronze,True
USR033891,2024-11-13,25-34,Male,South,App,Bronze,False
USR033892,2024-11-17,35-44,Male,North,App,Bronze,True
USR033893,2025-02-18,45-54,Female,South,Desktop,Bronze,False
USR033894,2025-03-14,45-54,Female,West,Desktop,Gold,False
USR033895,2025-03-04,35-44,Female,Central,Mobile,Bronze,False
USR033896,2025-03-23,25-34,Male,Central,Desktop,Bronze,True
USR033897,2025-02-15,45-54,Female,South,Desktop,Bronze,False
USR033898,2025-03-05,35-44,Female,West,App,Silver,False
USR033899,2024-10-01,35-44,Female,North,Mobile,Silver,False
USR033900,2025-01-27,18-24,Male,South,Tablet,Silver,False
USR033901,2024-12-14,18-24,Female,East,Tablet,Bronze,True
USR033902,2025-02-26,35-44,Male,West,Mobile,Gold,False
USR033903,2025-02-27,55+,Female,Central,Mobile,Gold,True
USR033904,2024-12-01,45-54,Female,Central,App,Silver,True
USR033905,2024-12-21,45-54,Male,North,Mobile,Bronze,False
USR033906,2025-02-22,35-44,Male,East,Mobile,Gold,True
USR033907,2025-02-15,25-34,Female,West,Tablet,Bronze,True
USR033908,2024-10-28,35-44,Male,West,App,Bronze,False
USR033909,2024-11-04,35-44,Male,East,Desktop,Bronze,False
USR033910,2024-12-22,35-44,Female,North,App,Bronze,False
USR033911,2024-12-27,55+,Female,West,Desktop,Platinum,True
USR033912,2025-03-09,25-34,Male,Central,Mobile,Gold,False
USR033913,2025-01-31,18-24,Female,Central,Mobile,Bronze,False
USR033914,2025-01-31,55+,Male,Central,Mobile,Gold,False
USR033915,2025-01-28,18-24,Male,West,Desktop,Silver,False
USR033916,2024-11-08,35-44,Female,South,Desktop,Bronze,True
USR033917,2025-01-20,45-54,Female,North,App,Silver,True
USR033918,2024-12-22,25-34,Male,North,Desktop,Silver,False
USR033919,2025-03-04,45-54,Male,West,Desktop,Silver,False
USR033920,2025-02-04,25-34,Male,West,Tablet,Gold,False
USR033921,2025-01-06,45-54,Male,West,Tablet,Bronze,True
USR033922,2024-12-15,18-24,Female,East,Desktop,Gold,False
USR033923,2024-10-07,35-44,Female,East,App,Bronze,False
USR033924,2025-02-18,35-44,Male,North,Mobile,Silver,True
USR033925,2024-11-18,25-34,Male,South,App,Silver,True
USR033926,2025-02-20,35-44,Male,North,Mobile,Gold,False
USR033927,2025-01-03,55+,Female,East,Desktop,Bronze,True
USR033928,2025-02-14,35-44,Male,North,Mobile,Platinum,False
USR033929,2024-10-07,55+,Male,South,Desktop,Bronze,False
USR033930,2024-12-21,25-34,Male,Central,Desktop,Bronze,False
USR033931,2024-10-08,35-44,Female,North,App,Platinum,False
USR033932,2024-10-19,25-34,Female,East,Mobile,Bronze,True
USR033933,2025-03-31,55+,Male,South,Mobile,Silver,False
USR033934,2024-12-14,18-24,Male,South,Mobile,Bronze,True
USR033935,2024-11-01,25-34,Male,South,Desktop,Silver,False
USR033936,2025-01-21,25-34,Male,North,App,Platinum,True
USR033937,2024-10-28,25-34,Other,North,Tablet,Bronze,False
USR033938,2025-01-08,55+,Female,East,Desktop,Silver,False
USR033939,2024-12-24,25-34,Male,West,Tablet,Bronze,False
USR033940,2025-02-01,55+,Male,Central,Mobile,Bronze,True
USR033941,2025-02-19,25-34,Female,South,Desktop,Silver,False
USR033942,2025-02-27,45-54,Female,Central,Mobile,Bronze,False
USR033943,2024-11-18,35-44,Female,North,Mobile,Bronze,False
USR033944,2025-02-24,25-34,Female,West,Mobile,Silver,False
USR033945,2024-10-18,25-34,Female,East,Mobile,Bronze,False
USR033946,2024-11-05,25-34,Male,North,Mobile,Bronze,True
USR033947,2025-03-01,25-34,Male,North,App,Bronze,False
USR033948,2024-12-30,25-34,Female,North,App,Silver,False
USR033949,2025-01-10,25-34,Male,North,Desktop,Silver,False
USR033950,2024-12-29,25-34,Female,West,Mobile,Bronze,False
USR033951,2024-10-24,35-44,Other,West,Mobile,Gold,True
USR033952,2025-02-14,25-34,Male,West,Desktop,Bronze,False
USR033953,2025-02-14,35-44,Female,East,Mobile,Bronze,False
USR033954,2025-01-21,55+,Female,East,Mobile,Platinum,False
USR033955,2024-10-21,25-34,Male,North,App,Bronze,False
USR033956,2025-03-15,25-34,Male,East,Mobile,Silver,True
USR033957,2024-10-30,18-24,Male,South,Mobile,Silver,False
USR033958,2024-12-18,25-34,Male,East,Mobile,Gold,False
USR033959,2025-02-12,35-44,Female,West,Mobile,Silver,False
USR033960,2025-01-18,25-34,Female,West,Mobile,Bronze,False
USR033961,2024-10-11,25-34,Female,North,Mobile,Bronze,False
USR033962,2024-10-15,25-34,Female,Central,Mobile,Silver,True
USR033963,2025-03-16,45-54,Male,South,Mobile,Platinum,False
USR033964,2025-01-01,35-44,Female,East,Mobile,Silver,False
USR033965,2024-10-12,55+,Male,East,Mobile,Silver,False
USR033966,2024-10-02,55+,Female,West,Mobile,Platinum,False
USR033967,2025-03-04,18-24,Female,West,Mobile,Gold,True
USR033968,2024-11-17,18-24,Male,South,Mobile,Gold,True
USR033969,2024-12-07,25-34,Male,South,Mobile,Platinum,False
USR033970,2024-12-09,35-44,Female,South,Mobile,Silver,False
USR033971,2025-03-02,35-44,Female,West,Desktop,Gold,True
USR033972,2025-03-30,18-24,Female,West,Desktop,Bronze,False
USR033973,2025-03-13,18-24,Female,North,Mobile,Bronze,False
USR033974,2024-11-16,18-24,Female,East,Desktop,Silver,True
USR033975,2025-02-11,45-54,Female,South,Mobile,Silver,True
USR033976,2025-01-23,55+,Female,East,Mobile,Gold,False
USR033977,2025-02-21,18-24,Male,West,Mobile,Gold,False
USR033978,2025-02-03,25-34,Female,Central,Mobile,Gold,False
USR033979,2024-12-29,18-24,Female,North,Desktop,Platinum,False
USR033980,2025-03-13,45-54,Male,West,Tablet,Silver,True
USR033981,2025-01-27,55+,Male,West,Desktop,Platinum,False
USR033982,2024-10-13,25-34,Male,North,Mobile,Silver,False
USR033983,2025-03-10,25-34,Male,South,Desktop,Silver,False
USR033984,2024-11-29,25-34,Male,North,Tablet,Silver,False
USR033985,2025-03-14,35-44,Female,South,Tablet,Bronze,False
USR033986,2024-10-05,35-44,Female,North,Desktop,Gold,True
USR033987,2024-11-06,35-44,Female,East,Desktop,Gold,False
USR033988,2025-02-28,55+,Male,Central,Mobile,Bronze,False
USR033989,2024-11-20,18-24,Female,Central,App,Platinum,False
USR033990,2024-10-05,45-54,Female,East,Desktop,Gold,True
USR033991,2024-11-01,25-34,Male,East,Desktop,Bronze,True
USR033992,2024-10-27,25-34,Male,West,App,Bronze,False
USR033993,2024-11-08,35-44,Female,South,Mobile,Silver,True
USR033994,2024-12-27,55+,Female,East,Mobile,Silver,True
USR033995,2025-03-12,35-44,Female,East,Mobile,Silver,False
USR033996,2024-10-04,45-54,Male,South,App,Silver,False
USR033997,2024-10-17,45-54,Female,East,Mobile,Bronze,False
USR033998,2025-03-14,25-34,Female,West,Desktop,Gold,False
USR033999,2025-02-07,45-54,Male,South,Tablet,Gold,False
USR034000,2025-01-09,45-54,Male,Central,Desktop,Bronze,False
USR034001,2025-03-10,35-44,Male,Central,Mobile,Bronze,True
USR034002,2024-10-10,35-44,Male,Central,Desktop,Gold,False
USR034003,2025-02-04,45-54,Male,North,App,Silver,False
USR034004,2024-12-10,45-54,Female,West,Mobile,Silver,False
USR034005,2024-11-13,25-34,Female,North,Desktop,Bronze,True
USR034006,2025-02-24,45-54,Female,North,Desktop,Silver,False
USR034007,2024-10-06,45-54,Male,East,Desktop,Bronze,False
USR034008,2025-01-11,25-34,Male,Central,Mobile,Gold,False
USR034009,2025-03-19,35-44,Male,South,Mobile,Bronze,True
USR034010,2025-03-14,25-34,Female,South,Mobile,Silver,True
USR034011,2025-03-03,18-24,Female,West,Desktop,Bronze,False
USR034012,2024-12-28,35-44,Male,Central,Desktop,Silver,False
USR034013,2024-11-08,55+,Male,North,Mobile,Bronze,False
USR034014,2024-11-16,18-24,Female,East,Mobile,Bronze,True
USR034015,2024-11-11,45-54,Female,South,Desktop,Bronze,False
USR034016,2024-11-28,35-44,Female,West,Mobile,Bronze,False
USR034017,2024-11-18,45-54,Female,South,Desktop,Gold,False
USR034018,2025-01-13,45-54,Female,West,Mobile,Silver,False
USR034019,2025-03-04,45-54,Male,West,Mobile,Gold,True
USR034020,2024-11-23,45-54,Male,Central,Mobile,Silver,False
USR034021,2024-10-31,45-54,Male,East,Mobile,Gold,False
USR034022,2025-03-12,18-24,Female,North,Mobile,Bronze,True
USR034023,2025-02-21,25-34,Female,West,Mobile,Bronze,False
USR034024,2024-10-05,25-34,Male,West,Desktop,Bronze,False
USR034025,2025-01-07,35-44,Female,Central,Tablet,Silver,False
USR034026,2024-11-13,18-24,Female,East,Mobile,Bronze,False
USR034027,2024-10-11,25-34,Male,West,Mobile,Bronze,True
USR034028,2024-10-04,45-54,Female,Central,Tablet,Bronze,True
USR034029,2025-02-05,35-44,Male,North,Desktop,Bronze,False
USR034030,2025-03-13,45-54,Male,West,Mobile,Gold,True
USR034031,2024-11-20,18-24,Male,East,Desktop,Platinum,False
USR034032,2024-10-06,25-34,Male,South,Desktop,Bronze,True
USR034033,2024-11-04,25-34,Female,South,Mobile,Bronze,True
USR034034,2024-12-06,18-24,Female,West,Tablet,Silver,False
USR034035,2024-11-14,25-34,Female,North,Mobile,Bronze,False
USR034036,2025-01-07,25-34,Female,South,Mobile,Silver,False
USR034037,2025-03-16,18-24,Female,South,Mobile,Silver,True
USR034038,2025-03-31,35-44,Female,North,Mobile,Gold,False
USR034039,2025-01-17,25-34,Male,North,Tablet,Bronze,False
USR034040,2024-11-05,18-24,Male,East,Mobile,Bronze,False
USR034041,2024-12-06,35-44,Male,North,Desktop,Bronze,True
USR034042,2025-03-29,35-44,Female,South,Desktop,Silver,True
USR034043,2025-02-24,45-54,Female,Central,App,Bronze,False
USR034044,2025-01-24,25-34,Male,East,App,Gold,False
USR034045,2025-01-02,55+,Female,East,Desktop,Silver,True
USR034046,2024-12-01,55+,Male,West,Desktop,Bronze,False
USR034047,2025-01-29,35-44,Female,West,Mobile,Bronze,False
USR034048,2025-03-12,25-34,Female,South,Mobile,Bronze,True
USR034049,2024-12-13,18-24,Female,North,Mobile,Bronze,False
USR034050,2024-10-07,35-44,Female,West,Mobile,Silver,False
USR034051,2025-03-28,35-44,Female,North,Desktop,Bronze,False
USR034052,2024-12-23,55+,Male,South,App,Bronze,False
USR034053,2025-02-04,35-44,Female,West,Mobile,Silver,False
USR034054,2025-03-26,55+,Female,West,Mobile,Bronze,True
USR034055,2024-10-24,45-54,Male,West,Mobile,Silver,False
USR034056,2025-03-14,55+,Female,West,Mobile,Silver,False
USR034057,2024-12-10,25-34,Male,West,Mobile,Platinum,False
USR034058,2024-12-18,18-24,Male,East,Tablet,Bronze,True
USR034059,2025-01-09,45-54,Male,South,App,Silver,False
USR034060,2025-03-19,45-54,Female,East,Mobile,Gold,False
USR034061,2025-03-02,25-34,Male,North,Mobile,Silver,True
USR034062,2025-01-03,45-54,Other,Central,Desktop,Platinum,False
USR034063,2025-01-13,35-44,Female,South,Desktop,Silver,True
USR034064,2025-03-23,18-24,Male,Central,App,Bronze,False
USR034065,2025-02-04,35-44,Female,Central,App,Silver,True
USR034066,2024-12-05,55+,Female,North,Desktop,Silver,False
USR034067,2024-10-13,35-44,Female,East,Mobile,Gold,True
USR034068,2025-01-06,45-54,Male,Central,Mobile,Gold,False
USR034069,2025-02-16,18-24,Male,East,Desktop,Silver,True
USR034070,2025-02-04,35-44,Male,North,Mobile,Bronze,True
USR034071,2024-11-23,55+,Male,South,Mobile,Platinum,False
USR034072,2025-01-01,25-34,Male,South,Desktop,Bronze,True
USR034073,2025-03-15,25-34,Female,Central,Mobile,Bronze,True
USR034074,2024-12-17,35-44,Male,West,Desktop,Silver,True
USR034075,2024-12-04,55+,Female,South,Mobile,Silver,True
USR034076,2025-01-04,18-24,Male,West,App,Platinum,False
USR034077,2024-11-26,25-34,Other,East,Desktop,Gold,False
USR034078,2024-12-05,18-24,Female,Central,Mobile,Gold,True
USR034079,2024-12-24,25-34,Female,West,Desktop,Silver,False
USR034080,2024-10-17,35-44,Female,West,Desktop,Silver,True
USR034081,2024-12-11,55+,Male,North,Desktop,Platinum,True
USR034082,2025-01-06,25-34,Female,West,App,Bronze,False
USR034083,2025-03-17,35-44,Female,West,Desktop,Silver,True
USR034084,2025-01-18,45-54,Male,West,App,Bronze,True
USR034085,2025-02-18,25-34,Female,North,Mobile,Bronze,False
USR034086,2025-02-15,35-44,Male,West,Desktop,Platinum,True
USR034087,2025-03-19,45-54,Male,West,Desktop,Platinum,False
USR034088,2025-01-16,25-34,Female,North,Mobile,Platinum,False
USR034089,2024-12-30,18-24,Female,West,App,Bronze,False
USR034090,2025-02-09,35-44,Male,West,Mobile,Gold,False
USR034091,2024-11-20,25-34,Female,East,Desktop,Silver,False
USR034092,2025-03-20,25-34,Female,North,Mobile,Bronze,False
USR034093,2024-12-08,55+,Female,West,Desktop,Bronze,True
USR034094,2025-02-07,35-44,Female,North,Mobile,Bronze,True
USR034095,2024-11-20,45-54,Female,East,Desktop,Platinum,False
USR034096,2024-12-15,25-34,Female,North,Tablet,Bronze,True
USR034097,2025-02-21,55+,Male,East,Mobile,Silver,False
USR034098,2024-11-28,45-54,Female,Central,Mobile,Gold,False
USR034099,2025-03-19,45-54,Female,Central,Mobile,Platinum,True
USR034100,2024-12-30,25-34,Male,North,Mobile,Silver,True
USR034101,2025-03-17,25-34,Male,West,Mobile,Gold,False
USR034102,2025-02-18,35-44,Female,North,Mobile,Bronze,False
USR034103,2025-01-18,45-54,Male,West,App,Gold,False
USR034104,2025-03-11,45-54,Female,West,Mobile,Silver,False
USR034105,2024-11-10,18-24,Male,East,Mobile,Silver,False
USR034106,2025-01-15,55+,Female,East,Mobile,Platinum,False
USR034107,2025-02-04,55+,Female,East,Mobile,Bronze,False
USR034108,2024-11-25,35-44,Female,South,App,Gold,False
USR034109,2025-01-20,25-34,Female,East,Mobile,Platinum,True
USR034110,2025-01-09,45-54,Male,Central,App,Silver,False
USR034111,2024-12-16,35-44,Female,North,Desktop,Gold,False
USR034112,2025-02-10,45-54,Male,East,Mobile,Silver,True
USR034113,2024-12-20,45-54,Male,South,Mobile,Bronze,True
USR034114,2024-12-01,18-24,Female,West,Desktop,Gold,False
USR034115,2024-11-09,35-44,Male,South,App,Bronze,True
USR034116,2024-10-08,25-34,Female,West,Desktop,Gold,True
USR034117,2025-03-19,55+,Female,South,Mobile,Bronze,True
USR034118,2025-01-26,25-34,Male,West,App,Bronze,True
USR034119,2025-01-30,25-34,Female,West,Mobile,Gold,True
USR034120,2025-01-02,45-54,Male,South,Mobile,Silver,False
USR034121,2025-02-12,18-24,Male,South,Desktop,Bronze,False
USR034122,2025-01-29,35-44,Male,West,Mobile,Silver,False
USR034123,2024-10-02,25-34,Female,East,Desktop,Silver,False
USR034124,2025-02-08,35-44,Female,East,Mobile,Platinum,False
USR034125,2025-03-05,35-44,Other,East,App,Gold,False
USR034126,2024-12-14,25-34,Female,West,Mobile,Platinum,False
USR034127,2024-12-02,55+,Female,North,Desktop,Silver,True
USR034128,2024-11-10,18-24,Male,East,Tablet,Gold,False
USR034129,2025-03-16,25-34,Female,Central,Mobile,Platinum,True
USR034130,2025-01-13,25-34,Female,South,Tablet,Platinum,True
USR034131,2025-03-06,35-44,Male,West,Desktop,Bronze,False
USR034132,2025-02-21,25-34,Female,South,Tablet,Platinum,False
USR034133,2024-11-25,18-24,Other,North,Desktop,Bronze,False
USR034134,2025-03-18,55+,Male,North,Desktop,Gold,False
USR034135,2025-03-16,25-34,Female,West,Desktop,Bronze,True
USR034136,2024-12-04,25-34,Female,East,Mobile,Gold,False
USR034137,2024-12-16,25-34,Male,North,Mobile,Bronze,False
USR034138,2024-12-02,25-34,Male,North,Mobile,Bronze,True
USR034139,2025-01-19,18-24,Female,West,Desktop,Gold,False
USR034140,2025-03-02,18-24,Female,West,Desktop,Bronze,True
USR034141,2025-03-26,18-24,Female,East,Mobile,Gold,False
USR034142,2024-12-26,25-34,Male,North,Desktop,Silver,False
USR034143,2025-02-15,25-34,Female,Central,Desktop,Bronze,False
USR034144,2024-10-09,35-44,Female,South,Desktop,Silver,True
USR034145,2024-12-31,35-44,Male,Central,Mobile,Bronze,True
USR034146,2024-10-07,18-24,Female,South,App,Platinum,True
USR034147,2024-12-18,55+,Female,Central,Desktop,Gold,True
USR034148,2024-12-21,45-54,Female,East,Mobile,Silver,True
USR034149,2024-10-16,55+,Male,Central,App,Gold,False
USR034150,2025-01-01,25-34,Female,North,Mobile,Silver,True
USR034151,2024-10-09,35-44,Male,Central,Desktop,Bronze,False
USR034152,2025-03-02,18-24,Female,North,Mobile,Gold,False
USR034153,2024-11-14,45-54,Female,North,Tablet,Gold,False
USR034154,2025-02-14,18-24,Male,East,Desktop,Bronze,False
USR034155,2024-12-08,25-34,Female,West,Mobile,Bronze,False
USR034156,2025-01-11,25-34,Male,South,Desktop,Silver,False
USR034157,2025-01-27,35-44,Male,West,Mobile,Gold,True
USR034158,2024-11-12,35-44,Male,Central,App,Bronze,False
USR034159,2024-10-03,18-24,Female,West,Mobile,Bronze,True
USR034160,2024-10-14,25-34,Female,Central,Desktop,Bronze,True
USR034161,2025-01-26,55+,Male,Central,App,Silver,False
USR034162,2024-11-20,45-54,Female,South,Desktop,Bronze,False
USR034163,2024-12-11,35-44,Female,West,Mobile,Silver,False
USR034164,2024-11-14,35-44,Other,West,Desktop,Bronze,False
USR034165,2025-03-04,18-24,Male,North,Desktop,Bronze,False
USR034166,2024-11-20,25-34,Female,East,Desktop,Bronze,True
USR034167,2025-02-23,25-34,Male,West,Mobile,Silver,False
USR034168,2024-10-12,25-34,Male,South,App,Bronze,False
USR034169,2025-03-28,35-44,Male,West,Mobile,Bronze,False
USR034170,2025-01-28,25-34,Male,North,Mobile,Gold,False
USR034171,2025-01-23,18-24,Male,East,Desktop,Silver,False
USR034172,2024-11-28,25-34,Male,North,Mobile,Silver,False
USR034173,2025-02-03,18-24,Male,West,Mobile,Bronze,False
USR034174,2024-11-06,45-54,Female,West,Desktop,Bronze,False
USR034175,2025-03-01,18-24,Female,West,Mobile,Bronze,False
USR034176,2024-12-20,25-34,Male,South,Mobile,Bronze,False
USR034177,2024-12-09,35-44,Male,West,Desktop,Bronze,False
USR034178,2025-03-12,25-34,Male,South,Desktop,Bronze,False
USR034179,2024-12-28,18-24,Female,East,Mobile,Gold,False
USR034180,2025-03-20,35-44,Other,West,Desktop,Silver,False
USR034181,2025-03-10,18-24,Female,South,Mobile,Silver,True
USR034182,2025-03-25,35-44,Male,Central,Desktop,Silver,False
USR034183,2024-10-02,45-54,Male,North,Mobile,Bronze,False
USR034184,2024-12-01,25-34,Male,West,Mobile,Bronze,True
USR034185,2025-02-21,25-34,Female,South,Mobile,Bronze,False
USR034186,2024-10-08,55+,Female,Central,Tablet,Silver,False
USR034187,2024-10-17,25-34,Female,East,Desktop,Bronze,True
USR034188,2025-01-16,55+,Female,West,Mobile,Platinum,True
USR034189,2024-11-05,18-24,Female,North,Mobile,Gold,False
USR034190,2024-12-25,35-44,Male,Central,Desktop,Silver,True
USR034191,2025-02-21,35-44,Male,Central,Desktop,Bronze,True
USR034192,2024-12-29,45-54,Female,East,Mobile,Gold,False
USR034193,2024-10-29,18-24,Female,Central,Desktop,Silver,False
USR034194,2024-12-30,25-34,Female,West,Desktop,Gold,False
USR034195,2024-10-10,18-24,Female,South,Tablet,Bronze,True
USR034196,2025-03-23,55+,Female,Central,Desktop,Platinum,True
USR034197,2024-11-03,25-34,Female,West,Mobile,Bronze,True
USR034198,2025-03-26,55+,Female,Central,Desktop,Silver,True
USR034199,2025-03-28,25-34,Female,South,Tablet,Platinum,False
USR034200,2025-03-12,18-24,Male,East,App,Bronze,False
USR034201,2024-10-02,25-34,Female,South,Mobile,Gold,True
USR034202,2024-12-16,35-44,Female,South,Mobile,Bronze,True
USR034203,2024-12-27,45-54,Female,South,Tablet,Platinum,False
USR034204,2024-10-06,25-34,Female,West,Mobile,Gold,False
USR034205,2025-03-18,55+,Female,South,Mobile,Bronze,True
USR034206,2024-11-17,25-34,Female,West,Mobile,Bronze,False
USR034207,2025-02-21,35-44,Female,West,App,Gold,False
USR034208,2024-10-25,35-44,Male,East,Mobile,Platinum,True
USR034209,2024-12-19,25-34,Male,West,Mobile,Silver,False
USR034210,2024-11-23,18-24,Male,East,Tablet,Gold,False
USR034211,2024-12-27,25-34,Female,West,Tablet,Bronze,True
USR034212,2024-11-28,18-24,Female,South,Desktop,Bronze,True
USR034213,2024-10-17,55+,Male,West,Desktop,Platinum,False
USR034214,2024-11-05,55+,Female,South,Mobile,Bronze,False
USR034215,2025-01-27,35-44,Female,Central,Desktop,Bronze,False
USR034216,2025-03-02,35-44,Female,South,Desktop,Silver,True
USR034217,2024-12-07,25-34,Female,North,Tablet,Silver,False
USR034218,2025-03-25,18-24,Female,East,Mobile,Silver,False
USR034219,2025-03-25,45-54,Female,Central,Mobile,Silver,True
USR034220,2025-03-22,35-44,Female,West,Desktop,Bronze,False
USR034221,2025-03-25,35-44,Female,North,Tablet,Gold,False
USR034222,2024-11-29,45-54,Male,North,Desktop,Platinum,False
USR034223,2024-11-27,25-34,Female,East,Mobile,Silver,False
USR034224,2025-02-03,18-24,Male,South,Desktop,Bronze,False
USR034225,2025-03-08,45-54,Female,West,Desktop,Gold,True
USR034226,2024-12-24,25-34,Male,Central,Mobile,Bronze,False
