state_code,district_code,report_date,financial_year,month_num,workers_paid,total_wages_lakhs,wages_within_15days_lakhs,pending_wages_lakhs,avg_wage_rate,notified_wage_rate
GJ,GJ_D04,2019-09-01,FY2020,9,23413,1367.91,1184.24,221.66,246.62,254.0
GJ,GJ_D05,2019-09-01,FY2020,9,16818,1274.38,956.79,139.51,245.95,254.0
GJ,GJ_D01,2019-10-01,FY2020,10,11033,699.29,447.72,63.53,251.16,254.0
GJ,GJ_D02,2019-10-01,FY2020,10,6334,334.4,253.62,53.21,237.69,254.0
GJ,GJ_D03,2019-10-01,FY2020,10,11675,668.41,613.82,49.14,256.39,254.0
GJ,GJ_D04,2019-10-01,FY2020,10,15593,1169.64,904.68,211.06,248.59,254.0
GJ,GJ_D05,2019-10-01,FY2020,10,7089,470.54,301.12,71.32,257.94,254.0
GJ,GJ_D01,2019-11-01,FY2020,11,24759,2026.92,1326.03,111.42,236.9,254.0
GJ,GJ_D02,2019-11-01,FY2020,11,20568,1541.04,1230.09,151.24,250.55,254.0
GJ,GJ_D03,2019-11-01,FY2020,11,23729,1983.9,1735.06,319.36,242.47,254.0
GJ,GJ_D04,2019-11-01,FY2020,11,11186,806.73,580.21,94.73,251.97,254.0
GJ,GJ_D05,2019-11-01,FY2020,11,24436,2102.19,1507.13,394.42,248.8,254.0
GJ,GJ_D01,2019-12-01,FY2020,12,12972,687.88,595.08,124.21,247.1,254.0
GJ,GJ_D02,2019-12-01,FY2020,12,24809,1299.76,748.57,128.63,238.73,254.0
GJ,GJ_D03,2019-12-01,FY2020,12,13656,1023.11,636.99,76.38,235.62,254.0
GJ,GJ_D04,2019-12-01,FY2020,12,19575,1453.48,1078.73,272.67,236.44,254.0
GJ,GJ_D05,2019-12-01,FY2020,12,7367,437.89,327.84,30.11,240.75,254.0
GJ,GJ_D01,2020-01-01,FY2020,1,11205,635.88,478.25,69.37,254.54,254.0
GJ,GJ_D02,2020-01-01,FY2020,1,18543,1217.85,760.64,174.95,247.71,254.0
GJ,GJ_D03,2020-01-01,FY2020,1,11122,567.09,474.88,36.01,244.58,254.0
GJ,GJ_D04,2020-01-01,FY2020,1,9245,519.03,360.88,75.06,238.03,254.0
GJ,GJ_D05,2020-01-01,FY2020,1,22171,1232.0,877.11,75.67,256.22,254.0
GJ,GJ_D01,2020-02-01,FY2020,2,15702,1290.91,855.95,169.67,243.41,254.0
GJ,GJ_D02,2020-02-01,FY2020,2,15286,1341.7,1153.25,129.98,253.89,254.0
GJ,GJ_D03,2020-02-01,FY2020,2,6041,360.15,298.39,54.96,236.8,254.0
GJ,GJ_D04,2020-02-01,FY2020,2,9708,629.76,466.43,123.98,258.92,254.0
GJ,GJ_D05,2020-02-01,FY2020,2,19029,1175.65,1070.25,89.81,247.41,254.0
GJ,GJ_D01,2020-03-01,FY2020,3,19373,1491.0,1281.14,105.02,250.91,254.0
GJ,GJ_D02,2020-03-01,FY2020,3,8834,650.56,591.43,119.76,237.33,254.0
GJ,GJ_D03,2020-03-01,FY2020,3,20664,1747.78,1554.23,226.64,255.26,254.0
GJ,GJ_D04,2020-03-01,FY2020,3,23136,1211.03,899.43,224.23,245.53,254.0
GJ,GJ_D05,2020-03-01,FY2020,3,7492,438.81,402.14,26.23,249.27,254.0
GJ,GJ_D01,2020-04-01,FY2021,4,4770,288.37,227.19,32.96,246.89,261.62
GJ,GJ_D02,2020-04-01,FY2021,4,15674,1014.15,599.07,154.39,266.64,261.62
GJ,GJ_D03,2020-04-01,FY2021,4,8681,641.37,507.33,95.64,250.6,261.62
GJ,GJ_D04,2020-04-01,FY2021,4,7200,415.89,380.59,64.59,245.5,261.62
GJ,GJ_D05,2020-04-01,FY2021,4,13130,1128.44,959.37,57.22,265.05,261.62
GJ,GJ_D01,2020-05-01,FY2021,5,13987,827.43,603.73,56.18,260.89,261.62
GJ,GJ_D02,2020-05-01,FY2021,5,17190,1368.21,1036.98,200.02,254.73,261.62
GJ,GJ_D03,2020-05-01,FY2021,5,13582,1001.4,726.96,59.64,266.21,261.62
GJ,GJ_D04,2020-05-01,FY2021,5,16337,1084.43,709.43,83.27,258.63,261.62
GJ,GJ_D05,2020-05-01,FY2021,5,20487,1393.34,1278.61,111.41,241.7,261.62
GJ,GJ_D01,2020-06-01,FY2021,6,13511,772.48,517.75,50.93,261.51,261.62
GJ,GJ_D02,2020-06-01,FY2021,6,7979,418.53,303.83,37.47,258.54,261.62
GJ,GJ_D03,2020-06-01,FY2021,6,17819,1385.71,1160.47,94.86,246.72,261.62
GJ,GJ_D04,2020-06-01,FY2021,6,12948,911.0,599.25,123.5,259.45,261.62
GJ,GJ_D05,2020-06-01,FY2021,6,18520,1502.03,1344.63,134.99,245.03,261.62
GJ,GJ_D01,2020-07-01,FY2021,7,11305,682.27,417.86,74.23,249.18,261.62
GJ,GJ_D02,2020-07-01,FY2021,7,17964,1115.43,676.92,114.75,252.15,261.62
GJ,GJ_D03,2020-07-01,FY2021,7,12372,614.03,518.37,95.39,245.99,261.62
GJ,GJ_D04,2020-07-01,FY2021,7,10533,730.92,627.48,129.94,258.65,261.62
GJ,GJ_D05,2020-07-01,FY2021,7,15923,1396.64,949.7,186.41,254.55,261.62
GJ,GJ_D01,2020-08-01,FY2021,8,15894,1107.99,866.95,179.16,247.25,261.62
GJ,GJ_D02,2020-08-01,FY2021,8,5403,424.42,265.51,55.05,256.19,261.62
GJ,GJ_D03,2020-08-01,FY2021,8,5272,320.95,185.77,35.08,246.11,261.62
GJ,GJ_D04,2020-08-01,FY2021,8,10154,837.56,732.36,73.23,247.98,261.62
GJ,GJ_D05,2020-08-01,FY2021,8,8358,610.48,419.29,90.12,263.45,261.62
GJ,GJ_D01,2020-09-01,FY2021,9,6971,497.69,280.12,30.66,247.64,261.62
GJ,GJ_D02,2020-09-01,FY2021,9,19504,1319.47,991.05,217.79,248.29,261.62
GJ,GJ_D03,2020-09-01,FY2021,9,5199,459.72,278.89,33.14,262.37,261.62
GJ,GJ_D04,2020-09-01,FY2021,9,4315,290.57,192.54,47.19,248.58,261.62
GJ,GJ_D05,2020-09-01,FY2021,9,19153,1219.61,704.54,113.34,242.02,261.62
GJ,GJ_D01,2020-10-01,FY2021,10,13974,1094.56,646.86,182.67,243.67,261.62
GJ,GJ_D02,2020-10-01,FY2021,10,15299,1334.2,892.96,85.39,255.8,261.62
GJ,GJ_D03,2020-10-01,FY2021,10,20339,1359.52,792.77,219.61,252.23,261.62
GJ,GJ_D04,2020-10-01,FY2021,10,11300,622.36,439.29,61.01,244.58,261.62
GJ,GJ_D05,2020-10-01,FY2021,10,8485,710.85,541.19,80.9,247.09,261.62
GJ,GJ_D01,2020-11-01,FY2021,11,14208,877.0,513.89,115.32,257.55,261.62
GJ,GJ_D02,2020-11-01,FY2021,11,16473,1207.72,796.98,190.51,244.73,261.62
GJ,GJ_D03,2020-11-01,FY2021,11,12740,715.98,557.5,64.39,250.46,261.62
GJ,GJ_D04,2020-11-01,FY2021,11,10703,894.33,674.75,90.72,265.79,261.62
GJ,GJ_D05,2020-11-01,FY2021,11,5910,376.5,292.37,31.33,250.26,261.62
GJ,GJ_D01,2020-12-01,FY2021,12,20201,1694.4,1030.95,165.43,251.56,261.62
GJ,GJ_D02,2020-12-01,FY2021,12,15088,1097.18,661.02,113.69,263.32,261.62
GJ,GJ_D03,2020-12-01,FY2021,12,15921,834.73,476.97,71.25,255.12,261.62
GJ,GJ_D04,2020-12-01,FY2021,12,10721,662.47,540.93,106.39,247.32,261.62
GJ,GJ_D05,2020-12-01,FY2021,12,11492,739.26,492.53,106.81,251.0,261.62
GJ,GJ_D01,2021-01-01,FY2021,1,16822,1248.27,1018.79,79.65,266.15,261.62
GJ,GJ_D02,2021-01-01,FY2021,1,14536,730.89,420.47,58.38,244.94,261.62
GJ,GJ_D03,2021-01-01,FY2021,1,13108,932.87,669.1,111.49,260.18,261.62
GJ,GJ_D04,2021-01-01,FY2021,1,20790,1141.14,705.65,221.74,250.32,261.62
GJ,GJ_D05,2021-01-01,FY2021,1,19889,1678.73,1180.13,217.05,253.34,261.62
GJ,GJ_D01,2021-02-01,FY2021,2,13863,877.99,693.51,96.35,249.1,261.62
GJ,GJ_D02,2021-02-01,FY2021,2,17144,1297.87,1074.27,102.99,245.31,261.62
GJ,GJ_D03,2021-02-01,FY2021,2,16768,1548.92,1187.35,253.31,265.72,261.62
GJ,GJ_D04,2021-02-01,FY2021,2,5579,337.65,232.14,64.84,254.25,261.62
GJ,GJ_D05,2021-02-01,FY2021,2,10229,628.16,426.62,75.29,248.29,261.62
GJ,GJ_D01,2021-03-01,FY2021,3,7502,502.81,428.32,41.12,260.45,261.62
GJ,GJ_D02,2021-03-01,FY2021,3,12765,1051.06,750.85,142.15,252.77,261.62
GJ,GJ_D03,2021-03-01,FY2021,3,4990,307.33,234.2,26.78,243.98,261.62
GJ,GJ_D04,2021-03-01,FY2021,3,13282,1157.54,741.91,134.16,255.26,261.62
GJ,GJ_D05,2021-03-01,FY2021,3,18683,1105.25,955.51,136.16,261.1,261.62
GJ,GJ_D01,2021-04-01,FY2022,4,10901,897.16,545.64,87.58,267.27,269.24
GJ,GJ_D02,2021-04-01,FY2022,4,11918,697.16,532.74,136.16,249.62,269.24
GJ,GJ_D03,2021-04-01,FY2022,4,23186,1788.2,1331.92,135.81,249.18,269.24
GJ,GJ_D04,2021-04-01,FY2022,4,15365,1034.12,796.4,141.83,250.33,269.24
GJ,GJ_D05,2021-04-01,FY2022,4,22874,1509.82,1071.4,299.94,256.71,269.24
GJ,GJ_D01,2021-05-01,FY2022,5,23975,2221.25,1547.42,250.23,272.74,269.24
GJ,GJ_D02,2021-05-01,FY2022,5,13002,1151.98,1047.38,78.49,268.35,269.24
GJ,GJ_D03,2021-05-01,FY2022,5,15035,1008.44,873.35,136.61,250.15,269.24
GJ,GJ_D04,2021-05-01,FY2022,5,11177,792.19,474.57,121.62,257.2,269.24
GJ,GJ_D05,2021-05-01,FY2022,5,23931,2107.72,1163.61,211.59,253.42,269.24
GJ,GJ_D01,2021-06-01,FY2022,6,24646,2158.35,1712.38,123.33,262.78,269.24
GJ,GJ_D02,2021-06-01,FY2022,6,17640,1469.49,948.74,138.32,272.66,269.24
GJ,GJ_D03,2021-06-01,FY2022,6,17936,1310.4,881.93,187.89,248.63,269.24
GJ,GJ_D04,2021-06-01,FY2022,6,23560,1820.41,1189.97,350.64,258.92,269.24
GJ,GJ_D05,2021-06-01,FY2022,6,16380,943.73,615.64,76.29,269.11,269.24
GJ,GJ_D01,2021-07-01,FY2022,7,18939,1310.21,795.45,204.23,252.74,269.24
GJ,GJ_D02,2021-07-01,FY2022,7,9464,784.86,657.36,68.38,258.94,269.24
GJ,GJ_D03,2021-07-01,FY2022,7,16707,1503.1,886.71,298.0,261.14,269.24
GJ,GJ_D04,2021-07-01,FY2022,7,13220,869.03,786.73,143.12,255.09,269.24
GJ,GJ_D05,2021-07-01,FY2022,7,14316,927.03,725.42,109.23,264.71,269.24
GJ,GJ_D01,2021-08-01,FY2022,8,8187,549.48,445.14,107.7,250.26,269.24
GJ,GJ_D02,2021-08-01,FY2022,8,19862,1819.83,1313.18,299.68,269.22,269.24
GJ,GJ_D03,2021-08-01,FY2022,8,16733,1468.47,1207.91,163.89,273.83,269.24
GJ,GJ_D04,2021-08-01,FY2022,8,7637,404.46,334.3,47.4,253.09,269.24
GJ,GJ_D05,2021-08-01,FY2022,8,17783,1534.22,1397.2,279.57,251.99,269.24
GJ,GJ_D01,2021-09-01,FY2022,9,14696,780.23,610.19,135.65,255.57,269.24
GJ,GJ_D02,2021-09-01,FY2022,9,17640,1331.95,1220.96,181.29,256.33,269.24
GJ,GJ_D03,2021-09-01,FY2022,9,7184,429.51,355.17,27.33,256.67,269.24
GJ,GJ_D04,2021-09-01,FY2022,9,11498,939.0,861.2,112.53,254.77,269.24
GJ,GJ_D05,2021-09-01,FY2022,9,11001,962.89,874.16,182.1,268.59,269.24
GJ,GJ_D01,2021-10-01,FY2022,10,6341,352.15,195.07,65.95,252.93,269.24
GJ,GJ_D02,2021-10-01,FY2022,10,13308,1171.41,685.85,159.87,267.57,269.24
GJ,GJ_D03,2021-10-01,FY2022,10,21014,1309.73,876.21,176.75,248.74,269.24
GJ,GJ_D04,2021-10-01,FY2022,10,21243,1997.71,1139.71,199.31,272.51,269.24
GJ,GJ_D05,2021-10-01,FY2022,10,17277,1236.79,965.72,127.06,273.89,269.24
GJ,GJ_D01,2021-11-01,FY2022,11,18819,1707.85,976.9,296.8,266.22,269.24
GJ,GJ_D02,2021-11-01,FY2022,11,14484,1235.97,704.73,65.66,273.39,269.24
GJ,GJ_D03,2021-11-01,FY2022,11,17334,1010.51,614.55,163.94,259.43,269.24
GJ,GJ_D04,2021-11-01,FY2022,11,20446,1676.8,1448.44,191.63,266.16,269.24
GJ,GJ_D05,2021-11-01,FY2022,11,25558,1538.81,1303.22,216.07,270.14,269.24
GJ,GJ_D01,2021-12-01,FY2022,12,24669,1508.41,1035.42,241.13,267.56,269.24
GJ,GJ_D02,2021-12-01,FY2022,12,11333,1020.39,753.05,136.5,257.55,269.24
GJ,GJ_D03,2021-12-01,FY2022,12,5514,415.44,379.14,82.43,255.77,269.24
GJ,GJ_D04,2021-12-01,FY2022,12,7484,449.36,339.17,70.07,263.87,269.24
GJ,GJ_D05,2021-12-01,FY2022,12,6334,535.41,410.26,34.85,262.44,269.24
GJ,GJ_D01,2022-01-01,FY2022,1,19759,1742.42,1146.98,310.1,255.88,269.24
GJ,GJ_D02,2022-01-01,FY2022,1,20281,1076.66,609.51,134.68,264.25,269.24
GJ,GJ_D03,2022-01-01,FY2022,1,26436,1454.78,1221.2,164.12,256.11,269.24
GJ,GJ_D04,2022-01-01,FY2022,1,11676,866.51,685.84,64.64,252.7,269.24
GJ,GJ_D05,2022-01-01,FY2022,1,19157,1099.56,863.32,124.49,252.46,269.24
GJ,GJ_D01,2022-02-01,FY2022,2,19917,1333.02,985.07,113.49,267.11,269.24
GJ,GJ_D02,2022-02-01,FY2022,2,16941,1394.44,855.02,79.8,255.11,269.24
GJ,GJ_D03,2022-02-01,FY2022,2,23504,1564.96,912.17,116.88,253.67,269.24
GJ,GJ_D04,2022-02-01,FY2022,2,8176,606.52,539.38,72.45,264.96,269.24
GJ,GJ_D05,2022-02-01,FY2022,2,20791,1258.7,830.12,157.79,266.11,269.24
GJ,GJ_D01,2022-03-01,FY2022,3,23173,1300.4,1061.91,128.47,249.93,269.24
GJ,GJ_D02,2022-03-01,FY2022,3,7374,600.81,511.45,98.22,267.89,269.24
GJ,GJ_D03,2022-03-01,FY2022,3,25724,1692.37,1088.4,311.21,263.46,269.24
GJ,GJ_D04,2022-03-01,FY2022,3,23362,1353.68,1214.55,146.92,273.26,269.24
GJ,GJ_D05,2022-03-01,FY2022,3,22067,1371.15,1081.58,246.83,249.12,269.24
GJ,GJ_D01,2022-04-01,FY2023,4,16521,1037.05,805.02,190.22,269.95,276.86
GJ,GJ_D02,2022-04-01,FY2023,4,19118,1438.08,807.13,151.89,264.99,276.86
GJ,GJ_D03,2022-04-01,FY2023,4,13054,779.01,646.98,64.64,270.89,276.86
GJ,GJ_D04,2022-04-01,FY2023,4,18904,1071.19,682.79,67.52,263.24,276.86
GJ,GJ_D05,2022-04-01,FY2023,4,6958,562.91,346.82,104.55,276.71,276.86
GJ,GJ_D01,2022-05-01,FY2023,5,13204,935.5,617.33,115.62,273.87,276.86
GJ,GJ_D02,2022-05-01,FY2023,5,13865,1171.4,949.67,116.32,272.54,276.86
GJ,GJ_D03,2022-05-01,FY2023,5,19885,1306.68,921.63,132.47,275.36,276.86
GJ,GJ_D04,2022-05-01,FY2023,5,26088,2374.06,1434.26,288.7,268.84,276.86
GJ,GJ_D05,2022-05-01,FY2023,5,11857,631.94,462.56,87.43,256.17,276.86
GJ,GJ_D01,2022-06-01,FY2023,6,10267,658.49,447.95,99.03,278.48,276.86
GJ,GJ_D02,2022-06-01,FY2023,6,19786,1486.55,1179.98,218.61,259.03,276.86
GJ,GJ_D03,2022-06-01,FY2023,6,17165,1595.91,1249.32,140.37,271.88,276.86
GJ,GJ_D04,2022-06-01,FY2023,6,20687,1546.89,1147.87,161.82,267.16,276.86
GJ,GJ_D05,2022-06-01,FY2023,6,7812,709.49,464.91,49.25,262.53,276.86
GJ,GJ_D01,2022-07-01,FY2023,7,14279,1225.37,1039.48,196.7,273.58,276.86
GJ,GJ_D02,2022-07-01,FY2023,7,27429,2521.86,1998.21,392.09,263.48,276.86
GJ,GJ_D03,2022-07-01,FY2023,7,7628,557.38,333.28,111.12,265.18,276.86
GJ,GJ_D04,2022-07-01,FY2023,7,20751,1249.39,987.61,144.24,262.97,276.86
GJ,GJ_D05,2022-07-01,FY2023,7,8919,548.77,481.77,67.03,255.19,276.86
GJ,GJ_D01,2022-08-01,FY2023,8,28735,2264.82,1715.75,366.45,275.57,276.86
GJ,GJ_D02,2022-08-01,FY2023,8,19486,1110.0,927.49,92.65,263.97,276.86
GJ,GJ_D03,2022-08-01,FY2023,8,20010,1379.87,1194.06,212.05,271.82,276.86
GJ,GJ_D04,2022-08-01,FY2023,8,22569,1873.06,1718.9,249.39,265.43,276.86
GJ,GJ_D05,2022-08-01,FY2023,8,19277,1164.34,747.12,225.45,277.03,276.86
GJ,GJ_D01,2022-09-01,FY2023,9,11757,1070.8,694.36,124.49,272.99,276.86
GJ,GJ_D02,2022-09-01,FY2023,9,10153,548.46,444.54,52.73,263.64,276.86
GJ,GJ_D03,2022-09-01,FY2023,9,23404,1197.23,733.79,186.09,255.46,276.86
GJ,GJ_D04,2022-09-01,FY2023,9,6710,486.39,378.95,92.82,260.27,276.86
GJ,GJ_D05,2022-09-01,FY2023,9,15955,991.94,693.65,65.26,258.47,276.86
GJ,GJ_D01,2022-10-01,FY2023,10,24236,1415.79,1108.87,239.51,267.66,276.86
GJ,GJ_D02,2022-10-01,FY2023,10,13590,884.07,609.84,48.5,264.21,276.86
GJ,GJ_D03,2022-10-01,FY2023,10,26729,2424.6,1624.51,321.41,275.24,276.86
GJ,GJ_D04,2022-10-01,FY2023,10,27594,2396.26,2142.46,456.88,265.45,276.86
GJ,GJ_D05,2022-10-01,FY2023,10,13650,1207.71,1043.18,94.58,282.11,276.86
GJ,GJ_D01,2022-11-01,FY2023,11,22479,1888.52,1205.77,270.83,255.1,276.86
GJ,GJ_D02,2022-11-01,FY2023,11,25649,1372.29,830.18,267.86,262.01,276.86
GJ,GJ_D03,2022-11-01,FY2023,11,17860,1277.22,928.39,121.11,265.09,276.86
GJ,GJ_D04,2022-11-01,FY2023,11,27289,1890.11,1458.42,326.66,281.63,276.86
GJ,GJ_D05,2022-11-01,FY2023,11,14148,1341.9,898.99,82.03,274.0,276.86
GJ,GJ_D01,2022-12-01,FY2023,12,13712,896.41,621.36,146.99,275.38,276.86
GJ,GJ_D02,2022-12-01,FY2023,12,27458,1633.45,1142.21,119.74,268.56,276.86
GJ,GJ_D03,2022-12-01,FY2023,12,16685,1458.96,856.56,274.31,280.45,276.86
GJ,GJ_D04,2022-12-01,FY2023,12,29419,2686.04,1742.19,163.16,270.6,276.86
GJ,GJ_D05,2022-12-01,FY2023,12,22671,1838.8,1481.24,112.53,268.43,276.86
GJ,GJ_D01,2023-01-01,FY2023,1,27765,2267.68,1792.31,262.96,276.46,276.86
GJ,GJ_D02,2023-01-01,FY2023,1,6728,367.28,328.11,69.96,259.19,276.86
GJ,GJ_D03,2023-01-01,FY2023,1,13898,806.02,717.38,76.01,273.0,276.86
GJ,GJ_D04,2023-01-01,FY2023,1,13535,894.3,794.5,126.8,279.21,276.86
GJ,GJ_D05,2023-01-01,FY2023,1,7175,543.59,305.39,38.71,278.11,276.86
GJ,GJ_D01,2023-02-01,FY2023,2,22140,1161.7,685.43,185.26,259.71,276.86
GJ,GJ_D02,2023-02-01,FY2023,2,25293,1917.25,1081.06,200.72,266.72,276.86
GJ,GJ_D03,2023-02-01,FY2023,2,25820,1819.84,1177.4,168.29,275.51,276.86
GJ,GJ_D04,2023-02-01,FY2023,2,7872,583.64,472.71,45.43,270.54,276.86
GJ,GJ_D05,2023-02-01,FY2023,2,22285,1400.89,826.11,121.7,263.02,276.86
GJ,GJ_D01,2023-03-01,FY2023,3,16125,1229.91,763.96,224.97,279.15,276.86
GJ,GJ_D02,2023-03-01,FY2023,3,16022,1092.49,721.41,159.84,274.93,276.86
GJ,GJ_D03,2023-03-01,FY2023,3,7903,491.59,416.47,73.05,273.92,276.86
GJ,GJ_D04,2023-03-01,FY2023,3,23681,2153.13,1636.63,202.64,276.44,276.86
GJ,GJ_D05,2023-03-01,FY2023,3,19176,1318.29,913.06,172.64,277.87,276.86
GJ,GJ_D01,2023-04-01,FY2024,4,23112,1667.28,1246.11,190.19,269.02,284.48
GJ,GJ_D02,2023-04-01,FY2024,4,15989,1256.16,726.16,142.13,287.76,284.48
GJ,GJ_D03,2023-04-01,FY2024,4,20100,1806.05,1034.85,170.53,279.38,284.48
GJ,GJ_D04,2023-04-01,FY2024,4,23933,1954.13,1734.36,298.04,289.76,284.48
GJ,GJ_D05,2023-04-01,FY2024,4,28229,2582.91,2255.27,360.69,283.72,284.48
GJ,GJ_D01,2023-05-01,FY2024,5,7038,420.53,253.46,41.74,279.85,284.48
GJ,GJ_D02,2023-05-01,FY2024,5,16390,1439.03,1247.88,262.76,286.56,284.48
GJ,GJ_D03,2023-05-01,FY2024,5,17514,1333.84,781.37,264.5,269.52,284.48
GJ,GJ_D04,2023-05-01,FY2024,5,25571,1989.41,1148.96,250.53,265.2,284.48
GJ,GJ_D05,2023-05-01,FY2024,5,28375,2182.33,1834.85,184.33,281.66,284.48
GJ,GJ_D01,2023-06-01,FY2024,6,16338,1248.32,1083.01,89.88,281.29,284.48
GJ,GJ_D02,2023-06-01,FY2024,6,20464,1214.42,758.47,181.14,265.48,284.48
GJ,GJ_D03,2023-06-01,FY2024,6,23808,1614.8,1254.26,115.67,274.41,284.48
GJ,GJ_D04,2023-06-01,FY2024,6,29899,2400.25,1339.12,193.38,277.3,284.48
GJ,GJ_D05,2023-06-01,FY2024,6,20727,1617.88,926.89,294.2,263.87,284.48
GJ,GJ_D01,2023-07-01,FY2024,7,18342,1304.64,886.39,117.32,286.87,284.48
GJ,GJ_D02,2023-07-01,FY2024,7,19544,1578.31,1297.58,157.92,276.96,284.48
GJ,GJ_D03,2023-07-01,FY2024,7,28696,1748.85,1473.3,115.59,274.75,284.48
GJ,GJ_D04,2023-07-01,FY2024,7,12845,774.53,619.48,104.14,264.87,284.48
GJ,GJ_D05,2023-07-01,FY2024,7,25868,2205.62,1938.57,400.67,280.21,284.48
GJ,GJ_D01,2023-08-01,FY2024,8,10704,694.42,484.01,90.72,268.94,284.48
GJ,GJ_D02,2023-08-01,FY2024,8,7121,456.39,327.5,31.47,266.51,284.48
GJ,GJ_D03,2023-08-01,FY2024,8,13522,1227.52,728.32,233.53,286.84,284.48
GJ,GJ_D04,2023-08-01,FY2024,8,11298,1044.66,912.15,165.1,286.49,284.48
GJ,GJ_D05,2023-08-01,FY2024,8,21742,1706.28,1415.47,239.71,289.45,284.48
GJ,GJ_D01,2023-09-01,FY2024,9,13809,1176.05,786.9,210.63,277.09,284.48
GJ,GJ_D02,2023-09-01,FY2024,9,27853,2291.47,1291.67,122.03,284.16,284.48
GJ,GJ_D03,2023-09-01,FY2024,9,27032,1985.35,1539.05,372.04,264.28,284.48
GJ,GJ_D04,2023-09-01,FY2024,9,6117,378.93,263.18,32.69,270.88,284.48
GJ,GJ_D05,2023-09-01,FY2024,9,8439,739.03,505.14,37.33,281.57,284.48
GJ,GJ_D01,2023-10-01,FY2024,10,9475,779.33,583.93,71.76,283.21,284.48
GJ,GJ_D02,2023-10-01,FY2024,10,24226,1416.18,809.89,133.46,284.05,284.48
GJ,GJ_D03,2023-10-01,FY2024,10,28624,2424.11,1612.63,351.74,275.23,284.48
GJ,GJ_D04,2023-10-01,FY2024,10,8126,728.71,569.74,45.82,269.63,284.48
GJ,GJ_D05,2023-10-01,FY2024,10,25173,2356.41,1776.29,331.87,279.32,284.48
GJ,GJ_D01,2023-11-01,FY2024,11,14505,812.54,532.38,156.82,273.17,284.48
GJ,GJ_D02,2023-11-01,FY2024,11,21814,1675.4,1106.12,105.72,267.34,284.48
GJ,GJ_D03,2023-11-01,FY2024,11,12949,1182.13,1076.83,76.31,276.53,284.48
GJ,GJ_D04,2023-11-01,FY2024,11,10912,1043.17,655.21,203.96,288.91,284.48
GJ,GJ_D05,2023-11-01,FY2024,11,18666,1125.28,1002.77,202.19,287.04,284.48
GJ,GJ_D01,2023-12-01,FY2024,12,15411,924.01,554.41,97.38,283.85,284.48
GJ,GJ_D02,2023-12-01,FY2024,12,17112,1379.21,1098.02,209.62,286.42,284.48
GJ,GJ_D03,2023-12-01,FY2024,12,30473,2788.5,2409.86,486.13,268.83,284.48
GJ,GJ_D04,2023-12-01,FY2024,12,14509,1333.15,865.11,261.48,288.19,284.48
GJ,GJ_D05,2023-12-01,FY2024,12,7943,430.05,251.39,28.47,264.73,284.48
GJ,GJ_D01,2024-01-01,FY2024,1,22701,2202.27,1761.97,378.93,280.76,284.48
GJ,GJ_D02,2024-01-01,FY2024,1,15508,1010.47,582.62,134.2,282.42,284.48
GJ,GJ_D03,2024-01-01,FY2024,1,10085,791.82,680.73,80.92,265.83,284.48
GJ,GJ_D04,2024-01-01,FY2024,1,15228,978.76,812.91,70.75,288.31,284.48
GJ,GJ_D05,2024-01-01,FY2024,1,18346,1365.06,986.57,89.12,271.17,284.48
GJ,GJ_D01,2024-02-01,FY2024,2,27442,2613.9,1696.53,422.45,287.24,284.48
GJ,GJ_D02,2024-02-01,FY2024,2,13293,729.7,411.23,90.67,273.98,284.48
GJ,GJ_D03,2024-02-01,FY2024,2,19968,1365.32,789.81,197.42,287.03,284.48
GJ,GJ_D04,2024-02-01,FY2024,2,12922,869.94,698.35,122.01,268.27,284.48
GJ,GJ_D05,2024-02-01,FY2024,2,25130,1409.59,1078.17,138.78,271.47,284.48
GJ,GJ_D01,2024-03-01,FY2024,3,26215,1972.79,1506.46,258.79,284.46,284.48
GJ,GJ_D02,2024-03-01,FY2024,3,21827,1944.18,1405.63,253.53,275.61,284.48
GJ,GJ_D03,2024-03-01,FY2024,3,16723,1369.61,1199.46,228.95,283.51,284.48
GJ,GJ_D04,2024-03-01,FY2024,3,8525,571.7,358.39,103.38,273.22,284.48
GJ,GJ_D05,2024-03-01,FY2024,3,25921,2005.07,1442.01,361.38,287.91,284.48
KA,KA_D01,2019-04-01,FY2020,4,12403,1195.59,853.28,119.67,312.74,316.0
KA,KA_D02,2019-04-01,FY2020,4,19396,2032.54,1847.17,105.46,317.08,316.0
KA,KA_D03,2019-04-01,FY2020,4,20928,1677.33,1424.19,131.67,296.86,316.0
KA,KA_D04,2019-04-01,FY2020,4,7017,582.32,418.02,89.78,305.69,316.0
KA,KA_D05,2019-04-01,FY2020,4,11739,1042.19,602.41,60.79,307.09,316.0
KA,KA_D01,2019-05-01,FY2020,5,7994,561.9,495.02,99.65,309.41,316.0
KA,KA_D02,2019-05-01,FY2020,5,16539,1237.97,712.21,132.12,313.29,316.0
KA,KA_D03,2019-05-01,FY2020,5,24205,1606.31,1365.18,96.26,319.63,316.0
KA,KA_D04,2019-05-01,FY2020,5,16413,1384.79,1177.34,92.33,318.4,316.0
KA,KA_D05,2019-05-01,FY2020,5,9722,645.24,389.51,114.26,310.94,316.0
KA,KA_D01,2019-06-01,FY2020,6,24025,2550.11,1961.69,290.25,314.88,316.0
KA,KA_D02,2019-06-01,FY2020,6,6813,606.16,525.2,113.6,302.0,316.0
