state_code,district_code,report_date,financial_year,month_num,job_cards_issued,active_job_cards,households_demanded,households_employed,households_100days,person_days_total,person_days_sc,person_days_st,person_days_women,person_days_pwd,avg_days_per_hh
GJ,GJ_D02,2024-02-01,FY2024,2,147418,132160,62831,47370,10335,1891264,133973,247059,932406,33131,39.9
GJ,GJ_D03,2024-02-01,FY2024,2,108935,95180,57766,46599,10566,1636965,165214,259432,814040,39589,35.1
GJ,GJ_D04,2024-02-01,FY2024,2,125374,95508,38218,28268,4669,884964,78177,123362,452151,26021,31.3
GJ,GJ_D05,2024-02-01,FY2024,2,98430,77522,41755,33009,8914,1117697,127681,202031,603487,21582,33.9
GJ,GJ_D01,2024-03-01,FY2024,3,160295,137785,98742,78051,25924,3850869,310802,614619,2065941,67938,49.3
GJ,GJ_D02,2024-03-01,FY2024,3,103768,79423,55198,43905,8302,1920502,238098,277732,935899,51293,43.7
GJ,GJ_D03,2024-03-01,FY2024,3,154473,120833,89379,70292,13906,3289849,323149,565919,1638625,86574,46.8
GJ,GJ_D04,2024-03-01,FY2024,3,106112,85390,53021,40026,13003,1293446,134243,231331,665936,21390,32.3
GJ,GJ_D05,2024-03-01,FY2024,3,144456,119158,64188,49038,13161,2130163,219168,311686,1098365,35465,43.4
KA,KA_D01,2019-04-01,FY2020,4,74261,59785,50912,42355,8744,2361201,489626,242472,1195322,35488,55.7
KA,KA_D02,2019-04-01,FY2020,4,60719,48297,29363,24339,5688,1355811,277952,79048,722314,40499,55.7
KA,KA_D03,2019-04-01,FY2020,4,70684,53032,48548,37660,10835,1711643,324400,114608,951203,48334,45.4
KA,KA_D04,2019-04-01,FY2020,4,68561,54079,31360,24120,6137,981832,169389,75905,534873,27328,40.7
KA,KA_D05,2019-04-01,FY2020,4,71505,61386,42087,33572,9934,1689195,330189,139561,938231,38243,50.3
KA,KA_D01,2019-05-01,FY2020,5,73844,64073,38981,31181,10660,1359725,255214,117034,697902,28715,43.6
KA,KA_D02,2019-05-01,FY2020,5,53970,45171,36723,29053,6581,1186579,225278,94808,610921,30443,40.8
KA,KA_D03,2019-05-01,FY2020,5,76556,60509,36361,27489,7403,1100397,187898,78728,613713,26188,40.0
KA,KA_D04,2019-05-01,FY2020,5,82627,63764,37670,28515,9727,1201759,237431,88535,653549,19467,42.1
KA,KA_D05,2019-05-01,FY2020,5,69472,62478,46640,37419,9373,2024960,376663,121955,1104100,37081,54.1
KA,KA_D01,2019-06-01,FY2020,6,84911,71887,55102,41983,12430,2072407,431898,136933,1153925,34056,49.4
KA,KA_D02,2019-06-01,FY2020,6,53830,48343,40607,32113,10827,1147906,201181,104398,586210,32534,35.7
KA,KA_D03,2019-06-01,FY2020,6,81916,65201,58523,44454,11545,2448274,541859,174719,1251000,34791,55.1
KA,KA_D04,2019-06-01,FY2020,6,68617,57605,31787,25135,7944,1101679,198468,118200,568440,28609,43.8
KA,KA_D05,2019-06-01,FY2020,6,55527,45169,33274,26554,6725,1030536,207091,81312,528173,30672,38.8
KA,KA_D01,2019-07-01,FY2020,7,82945,73251,53239,40963,10798,1915322,330056,152748,1003183,27278,46.8
KA,KA_D02,2019-07-01,FY2020,7,63055,56593,41899,32729,8871,1146555,236936,118978,611586,28281,35.0
KA,KA_D03,2019-07-01,FY2020,7,66120,54788,40007,32975,9295,1646799,360960,159129,906902,25729,49.9
KA,KA_D04,2019-07-01,FY2020,7,65251,54463,35208,29123,4526,997963,222448,53436,512573,16990,34.3
KA,KA_D05,2019-07-01,FY2020,7,78258,65269,53759,41670,13518,1490595,275357,119102,751665,26362,35.8
KA,KA_D01,2019-08-01,FY2020,8,62134,48092,31656,24958,8645,1005683,182721,80763,539154,26529,40.3
KA,KA_D02,2019-08-01,FY2020,8,83765,70664,29010,23104,7554,858071,190670,77608,431302,25193,37.1
KA,KA_D03,2019-08-01,FY2020,8,85086,65430,28384,22743,6854,716335,127638,57760,372676,12203,31.5
KA,KA_D04,2019-08-01,FY2020,8,73942,65279,37050,30149,8501,1036205,195475,75298,537730,29376,34.4
KA,KA_D05,2019-08-01,FY2020,8,81355,68086,45867,38090,12780,1095855,233472,94850,596177,16731,28.8
KA,KA_D01,2019-09-01,FY2020,9,75976,61652,32070,26387,5073,593718,126499,49295,316708,14872,22.5
KA,KA_D02,2019-09-01,FY2020,9,82513,64842,29394,24268,7876,580217,102262,37116,323024,11168,23.9
KA,KA_D03,2019-09-01,FY2020,9,64701,48652,16164,13127,3517,365287,64516,25980,200448,4930,27.8
KA,KA_D04,2019-09-01,FY2020,9,83644,64257,23170,18446,6254,451592,94605,38529,229850,6757,24.5
KA,KA_D05,2019-09-01,FY2020,9,85581,66558,32400,27119,4716,689605,126498,43647,349725,15854,25.4
KA,KA_D01,2019-10-01,FY2020,10,78079,66485,29435,22613,4838,456065,83881,26694,241350,12171,20.2
KA,KA_D02,2019-10-01,FY2020,10,86577,66612,28166,23244,5294,408217,93645,36468,228165,8030,17.6
KA,KA_D03,2019-10-01,FY2020,10,63747,50173,22793,17716,2741,390350,75190,25639,210038,6747,22.0
KA,KA_D04,2019-10-01,FY2020,10,64035,48247,18186,13935,2686,338727,63949,20253,181098,4843,24.3
KA,KA_D05,2019-10-01,FY2020,10,58677,49476,20112,16454,4055,351909,76455,21671,179168,8197,21.4
KA,KA_D01,2019-11-01,FY2020,11,64331,55099,15768,12350,4067,238366,48974,13444,121740,2554,19.3
KA,KA_D02,2019-11-01,FY2020,11,64938,58336,23176,18753,6042,394948,75879,23859,212949,5474,21.1
KA,KA_D03,2019-11-01,FY2020,11,64654,56499,14873,11405,2222,235280,43551,18867,121903,4734,20.6
KA,KA_D04,2019-11-01,FY2020,11,58949,52877,17380,14224,4126,284532,52448,22945,153891,5462,20.0
KA,KA_D05,2019-11-01,FY2020,11,50961,38358,11469,8815,2919,148034,28667,13726,81259,2894,16.8
KA,KA_D01,2019-12-01,FY2020,12,55010,43492,14943,11754,2582,209277,47045,10837,110163,6195,17.8
KA,KA_D02,2019-12-01,FY2020,12,74544,59882,17370,14538,2221,347613,77451,17905,188931,10420,23.9
KA,KA_D03,2019-12-01,FY2020,12,73724,59878,25920,20802,6238,475753,81971,29871,240124,5772,22.9
KA,KA_D04,2019-12-01,FY2020,12,48246,39232,11630,9628,2888,218635,43582,14288,115547,4990,22.7
KA,KA_D05,2019-12-01,FY2020,12,79544,60632,24273,19864,5200,371874,75249,29810,196551,7144,18.7
KA,KA_D01,2020-01-01,FY2020,1,52140,40535,13918,10805,2190,252113,46049,23730,138438,4170,23.3
KA,KA_D02,2020-01-01,FY2020,1,60071,52658,24735,19309,5652,476670,97809,52223,246960,13637,24.7
KA,KA_D03,2020-01-01,FY2020,1,60704,50447,21712,17842,2894,509011,109763,39870,257721,7582,28.5
KA,KA_D04,2020-01-01,FY2020,1,75358,66640,28067,22539,4410,577135,109775,51556,322665,15159,25.6
KA,KA_D05,2020-01-01,FY2020,1,55460,46400,15587,12107,2233,297389,62668,23780,165340,4239,24.6
KA,KA_D01,2020-02-01,FY2020,2,62482,49952,23516,19739,4489,809075,156498,50361,410324,21935,41.0
KA,KA_D02,2020-02-01,FY2020,2,48927,43772,23000,17865,4885,486991,84896,48536,255904,9917,27.3
KA,KA_D03,2020-02-01,FY2020,2,54829,41626,21243,16962,5140,568530,123342,32364,286446,7491,33.5
KA,KA_D04,2020-02-01,FY2020,2,79127,68357,30241,22940,6585,907042,195237,56388,485291,22809,39.5
KA,KA_D05,2020-02-01,FY2020,2,58059,48140,23797,18441,6342,747116,146987,43487,406187,11291,40.5
KA,KA_D01,2020-03-01,FY2020,3,54495,43989,29505,22547,5960,683469,152763,71931,371796,13212,30.3
KA,KA_D02,2020-03-01,FY2020,3,58021,49991,40765,31361,7625,1142523,218684,84941,636508,17335,36.4
KA,KA_D03,2020-03-01,FY2020,3,67726,60460,39382,32629,5277,1613237,292402,175513,823613,30469,49.4
KA,KA_D04,2020-03-01,FY2020,3,60213,49072,27980,23421,4945,1014757,180877,100931,540409,30025,43.3
KA,KA_D05,2020-03-01,FY2020,3,64898,50576,30576,25008,7047,1147324,200102,97318,637831,13949,45.9
KA,KA_D01,2020-04-01,FY2021,4,43747,37512,24978,20265,5250,1139507,254501,103335,587644,17363,56.2
KA,KA_D02,2020-04-01,FY2021,4,71082,59552,51058,40529,6914,1672838,300557,162114,906729,19686,41.3
KA,KA_D03,2020-04-01,FY2021,4,62032,54657,44832,35817,7606,1932863,377620,195844,1057237,50881,54.0
KA,KA_D04,2020-04-01,FY2021,4,74813,64512,35630,27551,4326,1047135,181873,83872,525339,20368,38.0
KA,KA_D05,2020-04-01,FY2021,4,71658,61789,56836,44050,11286,1803944,360119,150493,905888,26455,41.0
KA,KA_D01,2020-05-01,FY2021,5,64925,56221,44930,34989,8083,1304588,296390,133225,657429,17389,37.3
KA,KA_D02,2020-05-01,FY2021,5,60634,47589,45326,37143,7601,1305398,284533,98486,703012,20546,35.1
KA,KA_D03,2020-05-01,FY2021,5,45431,38675,28972,22475,3989,1097126,234272,73543,596955,14989,48.8
KA,KA_D04,2020-05-01,FY2021,5,52215,44995,37672,29336,5116,1056414,232701,57583,535486,15586,36.0
KA,KA_D05,2020-05-01,FY2021,5,55936,48578,32252,25854,4345,1190715,215112,74623,621564,30038,46.1
KA,KA_D01,2020-06-01,FY2021,6,66285,53839,31576,24615,6180,1318384,300717,116345,686932,31468,53.6
KA,KA_D02,2020-06-01,FY2021,6,52139,43995,28026,21816,3600,944127,195519,91889,517967,28181,43.3
KA,KA_D03,2020-06-01,FY2021,6,43519,35858,26863,22123,4496,779794,147245,85025,431979,13962,35.2
KA,KA_D04,2020-06-01,FY2021,6,70875,53504,35605,29091,5652,1111311,246387,96636,621602,14106,38.2
KA,KA_D05,2020-06-01,FY2021,6,52829,42087,37628,29253,6455,1080300,233910,69422,544578,20203,36.9
KA,KA_D01,2020-07-01,FY2021,7,54055,41981,22169,18429,3014,590206,109012,63252,298126,15534,32.0
KA,KA_D02,2020-07-01,FY2021,7,71422,57614,33750,27435,7970,1259582,276898,83263,681708,15994,45.9
KA,KA_D03,2020-07-01,FY2021,7,58193,48994,26369,20104,3798,775612,173171,63534,422638,10457,38.6
KA,KA_D04,2020-07-01,FY2021,7,44151,34700,20576,16502,5383,638500,128420,32101,320526,7454,38.7
KA,KA_D05,2020-07-01,FY2021,7,64724,53263,29266,23581,6105,750147,156349,72036,387970,17815,31.8
KA,KA_D01,2020-08-01,FY2021,8,47403,40932,27569,21865,4349,695000,128578,34801,374624,7541,31.8
KA,KA_D02,2020-08-01,FY2021,8,47773,41006,24592,18743,5285,765085,133484,57336,416027,17868,40.8
KA,KA_D03,2020-08-01,FY2021,8,48333,37431,23778,19886,6035,822772,169737,87004,445470,23183,41.4
KA,KA_D04,2020-08-01,FY2021,8,46080,40197,18451,13991,3546,425470,73441,46298,229748,11928,30.4
KA,KA_D05,2020-08-01,FY2021,8,75135,60768,28951,22334,5651,788465,156388,57743,402193,14852,35.3
KA,KA_D01,2020-09-01,FY2021,9,43432,38209,12656,9972,1695,304542,57486,17293,161982,8626,30.5
KA,KA_D02,2020-09-01,FY2021,9,71998,56694,27934,21189,3737,567713,104303,55576,315571,5726,26.8
KA,KA_D03,2020-09-01,FY2021,9,48555,39617,18031,15018,4931,430498,79832,41757,220483,12615,28.7
KA,KA_D04,2020-09-01,FY2021,9,40677,33984,11595,9162,2537,269166,58445,23040,138641,7478,29.4
KA,KA_D05,2020-09-01,FY2021,9,68614,53107,27528,23060,6397,549578,113430,38773,297078,11483,23.8
KA,KA_D01,2020-10-01,FY2021,10,72721,61280,18591,15187,3191,294115,56913,14917,164159,6072,19.4
KA,KA_D02,2020-10-01,FY2021,10,67309,53085,21649,17398,4085,471918,94209,42211,236393,7564,27.1
KA,KA_D03,2020-10-01,FY2021,10,71306,61597,22586,18782,4643,425115,82017,37071,220694,7528,22.6
KA,KA_D04,2020-10-01,FY2021,10,73999,56734,16003,12156,2601,252413,44341,20937,135040,6315,20.8
KA,KA_D05,2020-10-01,FY2021,10,74333,62655,17751,13551,4139,319337,57389,20821,174043,6809,23.6
KA,KA_D01,2020-11-01,FY2021,11,60770,47491,16775,13767,4502,309957,63411,28018,164000,4506,22.5
KA,KA_D02,2020-11-01,FY2021,11,71081,58989,20467,17175,5959,360337,61991,26581,200432,5681,21.0
KA,KA_D03,2020-11-01,FY2021,11,75142,57306,19613,15676,3151,386817,80129,24684,202321,9447,24.7
KA,KA_D04,2020-11-01,FY2021,11,50802,44804,12089,9407,1683,151101,28409,16613,76405,2154,16.1
KA,KA_D05,2020-11-01,FY2021,11,49898,42057,15736,12890,1955,279053,57999,22619,145875,7241,21.6
KA,KA_D01,2020-12-01,FY2021,12,52405,41111,13247,10503,2025,242519,54094,20790,127759,6290,23.1
KA,KA_D02,2020-12-01,FY2021,12,66426,53476,20315,16603,3305,338857,59756,37023,171174,4531,20.4
KA,KA_D03,2020-12-01,FY2021,12,57121,50254,16644,13657,3895,320064,70638,16275,177875,8508,23.4
KA,KA_D04,2020-12-01,FY2021,12,73012,63450,27518,21273,4549,422102,74522,39582,214499,4664,19.8
KA,KA_D05,2020-12-01,FY2021,12,67377,59675,24542,20255,5451,530752,106045,58010,268669,13897,26.2
KA,KA_D01,2021-01-01,FY2021,1,62726,52507,25948,21448,6918,480117,87295,24471,243856,7335,22.4
KA,KA_D02,2021-01-01,FY2021,1,65489,53790,26997,21513,5617,462755,100229,44187,239917,7668,21.5
KA,KA_D03,2021-01-01,FY2021,1,48096,41943,20941,16902,3342,377543,65321,19910,193010,4534,22.3
KA,KA_D04,2021-01-01,FY2021,1,59767,48035,20500,16520,4655,476032,88376,46926,264227,7768,28.8
KA,KA_D05,2021-01-01,FY2021,1,41066,36338,19682,14963,2259,465395,87535,48808,238749,12669,31.1
KA,KA_D01,2021-02-01,FY2021,2,42856,33817,23399,18144,3204,717956,127127,40095,372910,16302,39.6
KA,KA_D02,2021-02-01,FY2021,2,65132,57458,32307,25491,5653,1004277,214341,104771,560228,16069,39.4
KA,KA_D03,2021-02-01,FY2021,2,58850,49714,22329,16980,5493,579084,118275,48234,315773,7475,34.1
KA,KA_D04,2021-02-01,FY2021,2,61777,50683,33911,27116,9181,840739,191699,86183,449842,14354,31.0
KA,KA_D05,2021-02-01,FY2021,2,53516,46340,26607,21012,5824,787213,134907,43605,398069,11523,37.5
KA,KA_D01,2021-03-01,FY2021,3,55288,48130,29185,22106,5452,1112622,212445,119801,563076,14978,50.3
KA,KA_D02,2021-03-01,FY2021,3,65596,54128,40890,33878,6782,1488250,307258,151343,782531,16426,43.9
KA,KA_D03,2021-03-01,FY2021,3,60394,53982,26195,20332,4335,927609,175686,59687,499900,10137,45.6
KA,KA_D04,2021-03-01,FY2021,3,46393,37634,22882,17966,3084,671230,146247,50228,359222,8908,37.4
KA,KA_D05,2021-03-01,FY2021,3,42893,37831,22671,17806,5796,791272,170420,71942,400658,23073,44.4
KA,KA_D01,2021-04-01,FY2022,4,93196,73199,63193,49947,14322,1870551,378437,107738,995451,27818,37.5
KA,KA_D02,2021-04-01,FY2022,4,72693,61803,55179,42481,13961,1809172,399153,146095,998179,42074,42.6
KA,KA_D03,2021-04-01,FY2022,4,75218,59939,55739,45888,10381,1719716,372786,188131,888643,48697,37.5
KA,KA_D04,2021-04-01,FY2022,4,58007,51790,43484,34139,7200,1651912,339650,173675,901901,34371,48.4
KA,KA_D05,2021-04-01,FY2022,4,94023,78876,69550,57492,19193,2024155,415010,158093,1071653,38860,35.2
KA,KA_D01,2021-05-01,FY2022,5,89978,71781,54148,41848,8383,2122446,375707,130040,1128466,23082,50.7
KA,KA_D02,2021-05-01,FY2022,5,58077,51078,46755,36712,8061,2103196,360804,178388,1126983,54173,57.3
KA,KA_D03,2021-05-01,FY2022,5,95109,76408,56839,46175,15859,2595074,545025,263149,1310803,45524,56.2
KA,KA_D04,2021-05-01,FY2022,5,52967,41135,33928,28173,7791,1431371,252249,128668,754705,32962,50.8
KA,KA_D05,2021-05-01,FY2022,5,67023,56113,41417,33254,5966,1477163,284289,139124,801190,41622,44.4
KA,KA_D01,2021-06-01,FY2022,6,80756,64377,55037,43905,8284,2228957,396647,135273,1215952,56621,50.8
KA,KA_D02,2021-06-01,FY2022,6,87882,69778,62004,50638,16041,2525798,517222,142868,1370639,60137,49.9
KA,KA_D03,2021-06-01,FY2022,6,66409,57136,43475,34909,7802,1268360,232129,121927,654837,12740,36.3
KA,KA_D04,2021-06-01,FY2022,6,97141,75925,60989,50856,13728,2641930,603898,268477,1409401,45636,51.9
KA,KA_D05,2021-06-01,FY2022,6,74040,64879,57304,47393,12769,2112651,398615,106058,1153230,32830,44.6
KA,KA_D01,2021-07-01,FY2022,7,67180,58884,29371,24493,3680,1204052,237542,67580,650729,33613,49.2
KA,KA_D02,2021-07-01,FY2022,7,72047,61506,51208,39748,12484,1431835,280038,95798,754234,14464,36.0
KA,KA_D03,2021-07-01,FY2022,7,66002,53910,38147,30881,8237,1111031,252031,81680,569974,23431,36.0
KA,KA_D04,2021-07-01,FY2022,7,86003,64660,37469,30923,7774,1185376,267722,65636,636468,19966,38.3
KA,KA_D05,2021-07-01,FY2022,7,55558,43449,30677,23264,6245,1152027,250802,81489,585566,22235,49.5
KA,KA_D01,2021-08-01,FY2022,8,70021,62722,43714,34555,6211,1398798,304395,112850,730062,26525,40.5
KA,KA_D02,2021-08-01,FY2022,8,92870,72224,46370,35126,11736,1176898,216084,59046,627960,17523,33.5
KA,KA_D03,2021-08-01,FY2022,8,80720,63944,27266,21769,5723,711716,140551,60765,378334,9004,32.7
KA,KA_D04,2021-08-01,FY2022,8,61227,47222,28710,22979,5422,886340,168003,74529,447127,22059,38.6
KA,KA_D05,2021-08-01,FY2022,8,83590,72753,48405,39676,12652,1225041,233493,130660,679743,25689,30.9
KA,KA_D01,2021-09-01,FY2022,9,68836,60568,24082,18516,5145,381052,73446,37518,197275,10908,20.6
KA,KA_D02,2021-09-01,FY2022,9,95292,83130,46306,37071,9780,1162986,232095,86529,624389,26926,31.4
KA,KA_D03,2021-09-01,FY2022,9,86091,73197,36523,29680,7303,648066,140712,33600,362625,17218,21.8
KA,KA_D04,2021-09-01,FY2022,9,82500,73836,34480,26230,6869,623486,119814,48366,340720,12506,23.8
KA,KA_D05,2021-09-01,FY2022,9,73690,58605,26347,20468,4138,620154,118172,32920,322864,14121,30.3
KA,KA_D01,2021-10-01,FY2022,10,88924,79523,32425,25681,5388,456609,94819,36799,246871,6731,17.8
KA,KA_D02,2021-10-01,FY2022,10,66909,53113,22192,17096,4644,289099,58678,15563,147600,3544,16.9
KA,KA_D03,2021-10-01,FY2022,10,67946,54462,23063,17872,2989,411867,87005,27879,220830,10511,23.0
KA,KA_D04,2021-10-01,FY2022,10,67983,56344,16350,12393,4291,243771,45520,26423,132536,5291,19.7
KA,KA_D05,2021-10-01,FY2022,10,83776,71753,29498,22466,5224,440759,76795,32949,236674,5981,19.6
KA,KA_D01,2021-11-01,FY2022,11,66073,55889,19241,15950,4916,396345,81580,36427,218635,10621,24.8
KA,KA_D02,2021-11-01,FY2022,11,84647,69837,20195,16755,5115,394524,70401,27178,207319,10560,23.5
KA,KA_D03,2021-11-01,FY2022,11,92466,73300,26648,20320,4712,405668,87599,41994,211043,8338,20.0
KA,KA_D04,2021-11-01,FY2022,11,81447,65100,27172,22540,4717,454880,83629,36786,246090,5326,20.2
KA,KA_D05,2021-11-01,FY2022,11,91444,76727,32081,24322,7693,561303,99895,39357,310449,11433,23.1
KA,KA_D01,2021-12-01,FY2022,12,70395,62357,17443,13880,3892,320645,59593,26869,173954,6957,23.1
KA,KA_D02,2021-12-01,FY2022,12,83109,65524,27830,22090,7675,366660,70698,22303,195553,5450,16.6
KA,KA_D03,2021-12-01,FY2022,12,85489,75425,22837,17573,5712,357678,70131,22626,187966,5231,20.4
KA,KA_D04,2021-12-01,FY2022,12,82277,67864,28228,22081,5544,424470,95959,34516,216652,6560,19.2
KA,KA_D05,2021-12-01,FY2022,12,56101,42309,15424,12097,4146,220690,48029,15218,113304,6486,18.2
KA,KA_D01,2022-01-01,FY2022,1,88412,74672,36388,30539,8204,653102,113569,58776,352319,16303,21.4
KA,KA_D02,2022-01-01,FY2022,1,57263,51063,23094,18719,2938,619023,126129,51875,344556,17696,33.1
KA,KA_D03,2022-01-01,FY2022,1,62269,55398,27521,20849,4127,534079,109469,49177,273775,14278,25.6
KA,KA_D04,2022-01-01,FY2022,1,90348,76366,41318,34058,6618,1051098,238801,61233,587271,11036,30.9
KA,KA_D05,2022-01-01,FY2022,1,75822,65668,33471,27369,7002,789680,167408,62915,423064,21263,28.9
KA,KA_D01,2022-02-01,FY2022,2,66426,55032,22152,18026,3408,598048,109210,30746,316363,11061,33.2
KA,KA_D02,2022-02-01,FY2022,2,71466,55837,38201,28891,9485,1084202,195507,84927,606427,24799,37.5
KA,KA_D03,2022-02-01,FY2022,2,58098,47561,25704,21164,7052,558689,105504,37938,312733,11835,26.4
KA,KA_D04,2022-02-01,FY2022,2,91880,74781,46126,35981,11958,1177927,257051,76976,637984,21324,32.7
KA,KA_D05,2022-02-01,FY2022,2,53790,43674,24676,18969,3543,624130,118936,47711,329321,7989,32.9
KA,KA_D01,2022-03-01,FY2022,3,60514,53084,28589,23212,5424,1154844,200903,115280,611474,11672,49.8
KA,KA_D02,2022-03-01,FY2022,3,64216,52089,30894,24296,8098,907772,177133,86844,497123,10604,37.4
KA,KA_D03,2022-03-01,FY2022,3,83989,69071,36482,28391,4514,1060370,196512,77328,567107,26134,37.3
KA,KA_D04,2022-03-01,FY2022,3,79557,67763,53643,44491,14332,1473748,272737,118105,768595,18618,33.1
KA,KA_D05,2022-03-01,FY2022,3,65298,58527,35402,28009,4237,1251331,243775,70310,698384,31969,44.7
KA,KA_D01,2022-04-01,FY2023,4,91161,81468,57284,46764,8943,2320271,396406,133597,1219338,23763,49.6
KA,KA_D02,2022-04-01,FY2023,4,78437,64978,51309,39222,7303,1870798,391915,96447,996054,48078,47.7
KA,KA_D03,2022-04-01,FY2023,4,59516,48325,32399,26980,5049,1104755,247362,77155,587598,11777,40.9
KA,KA_D04,2022-04-01,FY2023,4,103623,90539,71961,54769,9035,2526720,472759,220752,1354047,67647,46.1
KA,KA_D05,2022-04-01,FY2023,4,69740,58350,49746,39658,12537,1454061,311218,154972,755985,25194,36.7
KA,KA_D01,2022-05-01,FY2023,5,60212,50952,40355,30645,9207,1677414,376457,138796,884256,46167,54.7
KA,KA_D02,2022-05-01,FY2023,5,75390,63954,52343,41207,6897,1463247,286349,115409,803850,26760,35.5
KA,KA_D03,2022-05-01,FY2023,5,69729,57129,37702,28792,4969,1226420,209424,77524,671160,18018,42.6
KA,KA_D04,2022-05-01,FY2023,5,61521,54899,45096,34319,5575,1701141,344324,92035,873466,48620,49.6
KA,KA_D05,2022-05-01,FY2023,5,83737,68333,45445,34866,8037,1985699,343372,217352,1017608,36090,57.0
KA,KA_D01,2022-06-01,FY2023,6,58358,48887,35877,29132,7531,1246096,266995,64175,663498,15298,42.8
KA,KA_D02,2022-06-01,FY2023,6,77187,67049,39968,33357,10931,1439588,245246,140193,795881,19426,43.2
KA,KA_D03,2022-06-01,FY2023,6,100314,88990,64867,53387,12758,2486269,470378,148102,1354499,24931,46.6
KA,KA_D04,2022-06-01,FY2023,6,84100,73983,46457,36420,9742,1431701,316190,103077,765812,20791,39.3
KA,KA_D05,2022-06-01,FY2023,6,58181,45151,25159,20010,5349,694003,121748,54917,380279,15656,34.7
KA,KA_D01,2022-07-01,FY2023,7,61231,54075,43816,34320,9376,1374292,311306,110664,766302,19222,40.0
KA,KA_D02,2022-07-01,FY2023,7,72830,63158,48132,39348,12666,1744373,363117,135250,921073,31613,44.3
KA,KA_D03,2022-07-01,FY2023,7,86059,69793,37206,28460,9531,868163,153081,66603,447777,15728,30.5
KA,KA_D04,2022-07-01,FY2023,7,61845,47598,36566,29975,5121,1307597,270095,121347,691021,20136,43.6
KA,KA_D05,2022-07-01,FY2023,7,88152,71024,39689,31367,9493,1245463,234136,124436,688614,23246,39.7
KA,KA_D01,2022-08-01,FY2023,8,74234,62497,26085,21235,6507,674349,121704,34883,362958,10371,31.8
KA,KA_D02,2022-08-01,FY2023,8,78530,63448,28708,22929,5546,816513,151147,51340,448151,19632,35.6
KA,KA_D03,2022-08-01,FY2023,8,93379,71761,33527,26967,8668,1083155,238201,56978,594925,30308,40.2
KA,KA_D04,2022-08-01,FY2023,8,58921,47869,26853,20825,5275,834275,185222,88758,441370,15193,40.1
KA,KA_D05,2022-08-01,FY2023,8,88254,71707,29585,24155,4980,624031,106857,66073,321453,11830,25.8
KA,KA_D01,2022-09-01,FY2023,9,101970,83628,28338,22737,3811,484143,107038,32614,261785,9769,21.3
KA,KA_D02,2022-09-01,FY2023,9,66896,55368,18634,14630,3724,338043,70857,17953,178854,8214,23.1
KA,KA_D03,2022-09-01,FY2023,9,76895,67758,31963,26737,5529,876105,180836,82976,485475,18419,32.8
KA,KA_D04,2022-09-01,FY2023,9,97712,81223,37671,29887,5353,822718,188111,79993,448257,18812,27.5
KA,KA_D05,2022-09-01,FY2023,9,72944,56563,21148,15999,4554,496633,92440,27568,258320,7867,31.0
KA,KA_D01,2022-10-01,FY2023,10,77903,61513,20179,16793,3643,420961,87370,29573,231135,9219,25.1
KA,KA_D02,2022-10-01,FY2023,10,56603,43035,17601,13966,3227,250829,45008,24547,137890,5317,18.0
KA,KA_D03,2022-10-01,FY2023,10,70402,62651,24044,19786,2980,422297,93858,29684,229557,9777,21.3
KA,KA_D04,2022-10-01,FY2023,10,63519,55022,15598,12745,4437,343909,74977,28224,185879,8447,27.0
KA,KA_D05,2022-10-01,FY2023,10,56593,43313,16394,12402,4114,270120,50098,19888,148848,7710,21.8
KA,KA_D01,2022-11-01,FY2023,11,61786,53549,18425,14835,4537,256245,51726,17722,129575,3100,17.3
KA,KA_D02,2022-11-01,FY2023,11,62761,52859,13693,11007,2946,266586,55338,29093,133788,6420,24.2
KA,KA_D03,2022-11-01,FY2023,11,57463,49384,15282,12337,2614,205076,43765,21384,104796,5827,16.6
KA,KA_D04,2022-11-01,FY2023,11,62940,54150,22347,17170,4069,316650,61211,30141,170886,9301,18.4
KA,KA_D05,2022-11-01,FY2023,11,65121,54147,17372,14474,2201,363145,72187,31786,189417,9823,25.1
KA,KA_D01,2022-12-01,FY2023,12,83254,70717,27485,21619,3571,547267,102548,55238,293618,9344,25.3
KA,KA_D02,2022-12-01,FY2023,12,84808,71817,28726,23701,4312,635901,123778,64624,326362,6728,26.8
KA,KA_D03,2022-12-01,FY2023,12,83801,66931,30417,23262,3709,391730,71691,33199,207747,6660,16.8
KA,KA_D04,2022-12-01,FY2023,12,60465,47468,14123,11561,3537,288714,65867,29753,152980,5283,25.0
KA,KA_D05,2022-12-01,FY2023,12,100293,84414,26941,21644,7541,557944,104266,59798,311828,8159,25.8
KA,KA_D01,2023-01-01,FY2023,1,99321,87648,28883,23460,4951,684439,153871,54704,359237,19459,29.2
KA,KA_D02,2023-01-01,FY2023,1,103103,78289,42392,32343,7033,982289,212785,91892,493449,12435,30.4
KA,KA_D03,2023-01-01,FY2023,1,101278,77196,26157,21610,6013,535550,96368,55188,299539,5890,24.8
KA,KA_D04,2023-01-01,FY2023,1,82875,65404,33995,26688,7817,729583,147734,74038,385383,19634,27.3
KA,KA_D05,2023-01-01,FY2023,1,73691,57200,24556,19592,4813,607220,123800,62729,322343,8801,31.0
KA,KA_D01,2023-02-01,FY2023,2,62425,54949,22905,17542,2854,564913,114088,28919,299932,10097,32.2
KA,KA_D02,2023-02-01,FY2023,2,93448,81719,49480,39374,7608,1551373,295536,110733,860951,45784,39.4
